id,title,release_year,genres,vote_average,vote_count,popularity,original_language,budget,revenue
756999,The Black Phone,2022,Horror|Thriller,7.523,5813,8.4664,en,16000000,161441914
593643,The Menu,2022,Comedy|Horror,7.174,6167,10.025,en,35000000,79628200
762504,Nope,2022,Horror|Science Fiction,6.822,4852,8.5732,en,68000000,171932082
629542,The Bad Guys,2022,Action|Animation|Comedy|Crime|Family,7.528,2546,10.845,en,80000000,250162278
646385,Scream,2022,Horror|Mystery,6.686,3854,9.4559,en,24000000,138874789
661374,Glass Onion: A Knives Out Mystery,2022,Comedy|Crime|Mystery,7.031,6797,7.507,en,40000000,15000000
814338,Lady Chatterley's Lover,2022,Drama|Romance,6.7,517,7.7307,en,0,0
882598,Smile,2022,Horror|Mystery,6.7,4031,7.6371,en,17000000,217408513
338953,Fantastic Beasts: The Secrets of Dumbledore,2022,Fantasy|Adventure,6.627,5079,8.6537,en,200000000,407200000
619803,The Roundup,2022,Action|Crime|Thriller|Adventure,7.329,430,9.6313,ko,7600000,101166707
49046,All Quiet on the Western Front,2022,War|Drama,7.718,4645,8.2632,de,20000000,0
663712,Terrifier 2,2022,Horror,6.667,2481,8.6577,en,250000,15815602
579974,RRR,2022,Action|Adventure|Drama,7.715,1592,7.6865,te,69000000,160000000
725201,The Gray Man,2022,Action|Thriller,6.901,4212,8.4517,en,200000000,454023
744276,After Ever Happy,2022,Romance|Drama,6.769,1367,6.7236,en,14000000,19238073
610150,Dragon Ball Super: Super Hero,2022,Animation|Science Fiction|Action,7.882,3018,7.6758,ja,0,86600000
752623,The Lost City,2022,Action|Adventure|Comedy,6.458,3977,7.5175,en,74000000,192907684
718789,Lightyear,2022,Animation|Science Fiction|Family|Adventure,6.873,3784,6.7987,en,200000000,226425420
937278,A Man Called Otto,2022,Comedy|Drama,7.752,3570,7.7773,en,50000000,113360085
785084,The Whale,2022,Drama,7.773,4662,7.2201,en,3000000,57615635
760741,Beast,2022,Action|Adventure|Horror|Thriller,6.555,1743,6.7882,en,36000000,56000000
705996,Decision to Leave,2022,Thriller|Mystery|Romance,7.317,1500,8.0561,ko,0,16914773
820067,The Quintessential Quintuplets Movie,2022,Animation|Comedy|Romance,8.278,440,7.474,ja,0,17288993
774825,The Ice Age Adventures of Buck Wild,2022,Animation|Comedy|Family|Adventure,6.6,1819,6.2824,en,0,0
987573,Believers,2022,Drama,5.5,10,5.794,ja,0,0
639933,The Northman,2022,Action|Adventure|Fantasy,7.032,5022,7.2041,en,70000000,69633110
743814,Serve the People,2022,Drama,6.49,50,6.3417,ko,0,547758
536554,M3GAN,2022,Science Fiction|Horror,7.024,4792,6.4862,en,12000000,181796517
949423,Pearl,2022,Horror,7.23,2555,6.8169,en,1000000,10139416
696806,The Adam Project,2022,Adventure|Science Fiction|Comedy,6.988,4922,6.6642,en,116000000,0
505026,Death on the Nile,2022,Mystery|Crime|Thriller,6.412,4176,6.19,en,90000000,137307235
614934,Elvis,2022,Music|History|Drama,7.461,3874,6.3269,en,85000000,288670284
406759,Moonfall,2022,Science Fiction|Adventure|Action,6.254,3569,6.2388,en,146000000,67319703
560057,The Sea Beast,2022,Animation|Adventure|Action|Family|Fantasy,7.326,1700,6.1883,en,0,0
916192,The Tunnel to Summer  the Exit of Goodbyes,2022,Animation|Drama|Romance|Fantasy|Science Fiction,7.681,276,6.1009,ja,0,872000
966220,Sniper: The White Raven,2022,War|Action|Drama,7.66,898,5.6511,uk,1000000,881
526896,Morbius,2022,Action|Science Fiction|Fantasy,5.911,4806,5.9132,en,75000000,167635712
762975,Purple Hearts,2022,Romance|Drama,8.0,2868,5.5814,en,0,0
965150,Aftersun,2022,Drama,7.7,1816,5.861,en,0,7834405
900667,One Piece Film Red,2022,Animation|Adventure|Action|Fantasy,7.206,1124,6.4886,ja,0,171315305
876792,That Time I Got Reincarnated as a Slime the Movie: Scarlet Bond,2022,Animation|Fantasy|Adventure,7.372,432,6.0847,ja,0,11628645
634429,Shin Ultraman,2022,Action|Science Fiction,7.431,240,6.6355,ja,5500000,34441594
818397,Memory,2022,Action|Thriller|Crime,6.731,1657,5.6893,en,30000000,13900000
619730,Don't Worry Darling,2022,Science Fiction|Mystery|Thriller|Horror,6.8,2932,5.1042,en,35000000,86700000
799379,Project Wolf Hunting,2022,Action|Thriller|Horror|Crime,6.444,440,7.9609,ko,9000000,20541
864370,Incantation,2022,Horror,6.8,826,5.0583,zh,0,5700000
779782,The School for Good and Evil,2022,Fantasy|Comedy|Adventure,7.028,1375,5.2835,en,0,0
601796,Alienoid,2022,Science Fiction|Action|Fantasy|Adventure,6.781,520,6.095,ko,24500000,12109608
674324,The Banshees of Inisherin,2022,Drama|Comedy,7.463,3345,5.5875,en,20000000,49300000
555604,Guillermo del Toro's Pinocchio,2022,Animation|Fantasy|Adventure|Drama,8.02,3319,5.675,en,35000000,0
829280,Enola Holmes 2,2022,Adventure|Mystery|Crime,7.402,2966,5.1472,en,0,0
497828,Triangle of Sadness,2022,Comedy|Drama,7.012,2861,4.6983,en,15600000,24733572
629176,Samaritan,2022,Science Fiction|Crime|Action,6.655,2193,5.6236,en,100000000,75000000
724495,The Woman King,2022,Action|Drama|History|War,7.606,2355,4.8096,en,50000000,97562514
715931,Emancipation,2022,Drama|War|History,7.762,1258,5.2698,en,0,0
301502,Blonde,2022,Drama,5.906,1517,5.6626,en,22000000,0
774752,The Guardians of the Galaxy Holiday Special,2022,Comedy|Science Fiction|Adventure,7.099,2354,5.0154,en,0,0
758330,Good Luck to You  Leo Grande,2022,Romance|Drama,6.974,668,5.295,en,0,7589829
913290,Barbarian,2022,Horror|Mystery,6.848,3207,6.6402,en,4500000,45400000
705861,Hustle,2022,Drama|Comedy,7.703,2822,4.2321,en,21000000,0
420821,Chip 'n Dale: Rescue Rangers,2022,Animation|Family|Comedy|Adventure|Mystery,6.992,1369,4.502,en,70000000,623190
727340,Hunt,2022,Action|Mystery|Drama,6.8,215,5.1596,ko,17000000,25994
930701,Sex  Shame and Tears 2,2022,Comedy|Drama,6.7,47,5.1068,es,0,0
616820,Halloween Ends,2022,Horror|Thriller,6.031,2009,4.4997,en,33000000,105400796
763285,Ambulance,2022,Thriller|Action|Crime|Drama,6.614,2435,5.4637,en,40000000,52303589
938008,The Killer,2022,Action|Crime|Thriller,7.65,420,4.6029,ko,0,595112
