id,title,release_year,genres,vote_average,vote_count,popularity,original_language,budget,revenue
810693,Jujutsu Kaisen 0,2021,Animation|Action|Fantasy,8.098,1732,12.2842,ja,0,195870885
438695,Sing 2,2021,Animation|Music|Comedy|Family,7.832,4758,11.5393,en,85000000,408402685
370172,No Time to Die,2021,Action|Thriller|Adventure,7.341,7084,10.753,en,250000000,774153024
527774,Raya and the Last Dragon,2021,Animation|Action|Adventure|Fantasy|Family,7.802,7281,11.2737,en,100000000,130423032
524434,Eternals,2021,Science Fiction|Action|Adventure,6.773,9110,11.2809,en,200000000,402064899
508943,Luca,2021,Animation|Comedy|Drama|Family|Fantasy,7.782,8934,10.3211,en,200000000,51074773
423108,The Conjuring: The Devil Made Me Do It,2021,Horror|Mystery|Thriller,7.354,6521,10.1522,en,39000000,206444123
624860,The Matrix Resurrections,2021,Science Fiction|Action|Adventure,6.333,6447,10.0819,en,190000000,156497322
776503,CODA,2021,Drama|Music|Romance,7.891,2575,9.0738,en,10000000,1905058
459151,The Boss Baby: Family Business,2021,Animation|Comedy|Adventure|Family,7.331,2682,8.7123,en,82000000,146745280
646380,Don't Look Up,2021,Comedy|Science Fiction|Drama,7.065,9320,8.9772,en,75000000,791863
520763,A Quiet Place Part II,2021,Science Fiction|Thriller|Horror,7.433,7363,9.6114,en,55000000,297372261
580489,Venom: Let There Be Carnage,2021,Science Fiction|Action|Adventure,6.746,11148,10.1264,en,110000000,506863592
451048,Jungle Cruise,2021,Fantasy|Adventure|Action,7.293,6157,10.7385,en,200000000,220889446
512195,Red Notice,2021,Action|Comedy|Crime,6.734,6416,7.9232,en,160000000,178143
460458,Resident Evil: Welcome to Raccoon City,2021,Action|Horror|Science Fiction,5.936,2687,8.7661,en,25000000,41914915
476669,The King's Man,2021,Action|Adventure|Thriller,6.712,5042,6.8953,en,100000000,125897478
852370,Idol Seungha's R-Rated Film Shooting,2021,Drama,6.5,45,7.1155,ko,0,0
385128,F9,2021,Action|Adventure|Crime,7.003,7695,8.2178,en,200000000,726229501
644495,House of Gucci,2021,Drama|Crime|History,6.565,3433,5.4633,en,75000000,153235995
631843,Old,2021,Thriller|Mystery|Horror,6.321,4865,7.2214,en,18000000,90146510
602223,The Forever Purge,2021,Action|Horror|Thriller,6.873,2672,6.4849,en,18000000,76994245
482373,Don't Breathe 2,2021,Thriller|Horror,6.999,2813,6.7511,en,15000000,53785551
776797,The Sadness,2021,Horror|Thriller,6.8,1106,7.2014,zh,0,0
522402,Finch,2021,Science Fiction|Drama|Adventure,7.807,3949,6.7944,en,2500000,0
589761,Chernobyl: Abyss,2021,Drama|History|Action,6.238,573,6.8422,ru,9100000,6459306
501929,The Mitchells vs. the Machines,2021,Animation|Adventure|Comedy,7.846,3345,6.6501,en,75000000,0
602063,Rurouni Kenshin: The Final,2021,Action|Adventure|History|Drama,7.679,547,6.1099,ja,0,33457923
630586,Wrong Turn,2021,Horror|Thriller,5.945,1311,6.6551,en,0,4829926
745881,The Medium,2021,Horror|Mystery,7.0,740,6.3892,th,0,7230000
587807,Tom & Jerry,2021,Comedy|Family|Animation,6.7,2574,6.0443,en,50000000,136536687
283566,Evangelion: 3.0+1.0 Thrice Upon a Time,2021,Animation|Action|Science Fiction|Drama,8.206,943,7.4396,ja,29700000,93882453
425909,Ghostbusters: Afterlife,2021,Fantasy|Comedy|Adventure,7.326,5130,7.0619,en,75000000,204445747
581726,Infinite,2021,Science Fiction|Action|Adventure,6.563,2131,6.8004,en,0,0
759297,The Housemaid,2021,Thriller,5.4,53,5.5377,tl,0,0
601666,I Care a Lot,2021,Crime|Thriller|Drama|Comedy,6.574,2977,5.882,en,0,0
522931,Hitman's Wife's Bodyguard,2021,Action|Comedy|Crime|Thriller,6.6,2585,6.2763,en,70000000,70060492
685274,Mobile Suit Gundam Hathaway,2021,Animation|Action|Drama|Science Fiction,7.214,145,6.0765,ja,0,18731309
671043,Spoiled Brats,2021,Comedy,6.045,605,5.1663,fr,0,0
578701,Those Who Wish Me Dead,2021,Thriller|Action,6.607,1835,5.8768,en,20000000,23384502
592695,Pleasure,2021,Drama,6.276,784,5.6671,sv,1800000,393824
645886,The Unforgivable,2021,Drama|Crime,7.409,2037,5.0631,en,0,0
576784,Upon the Magic Roads,2021,Adventure|Fantasy,6.797,313,5.0778,ru,8020000,0
675445,PAW Patrol: The Movie,2021,Action|Adventure|Animation|Comedy|Family,7.326,1269,5.4669,en,26000000,144327371
893694,Eva,2021,Drama|Romance,5.36,25,5.8641,tl,0,0
482321,Ron's Gone Wrong,2021,Animation|Science Fiction|Family|Comedy,7.858,2010,4.6568,en,57000000,60692022
550205,Wish Dragon,2021,Animation|Family|Comedy|Fantasy|Romance|Adventure,7.833,1474,5.7515,en,0,25860000
763164,Apex,2021,Action|Thriller|Science Fiction,5.15,608,4.6631,en,0,0
568620,Snake Eyes: G.I. Joe Origins,2021,Action|Adventure,6.452,1713,4.9457,en,88000000,36964325
744746,Caveat,2021,Horror|Mystery,6.339,230,4.9557,en,350000,78665
820712,Secret Name,2021,Drama,6.0,59,4.6024,fr,0,0
523638,Prisoners of the Ghostland,2021,Action|Fantasy|Horror|Thriller|Western,4.998,665,3.9791,en,0,0
617653,The Last Duel,2021,History|Drama|Action|Thriller,7.407,3839,4.8367,en,100000000,30552111
576845,Last Night in Soho,2021,Horror|Mystery,7.276,3856,4.7582,en,43000000,22957625
602734,Spiral: From the Book of Saw,2021,Horror|Mystery,5.896,2272,5.2664,en,20000000,40618920
660120,The Worst Person in the World,2021,Drama|Romance|Comedy,7.43,1829,4.882,no,5000000,12687507
559907,The Green Knight,2021,Adventure|Drama|Fantasy,6.602,2190,4.3741,en,15000000,18887953
379686,Space Jam: A New Legacy,2021,Family|Comedy|Adventure|Animation|Science Fiction,6.641,4214,4.5698,en,150000000,163692228
458220,Palmer,2021,Drama,8.113,1903,4.5958,en,0,0
602269,The Little Things,2021,Drama|Crime|Thriller,6.349,2827,5.0685,en,30000000,29942746
597208,Nightmare Alley,2021,Crime|Drama|Thriller,6.955,3354,4.4714,en,60000000,39629195
585216,Escape Room: Tournament of Champions,2021,Horror|Thriller|Mystery,6.516,2271,4.3016,en,15000000,65774490
513310,Boss Level,2021,Action|Science Fiction|Thriller,6.9,1911,4.7327,en,45000000,2000000
663558,New Gods: Nezha Reborn,2021,Animation|Fantasy|Action,8.063,512,4.3835,zh,0,70000000
672741,Till Death,2021,Horror|Thriller,6.683,956,4.8012,en,0,495268
542178,The French Dispatch of the Liberty  Kansas Evening Sun,2021,Drama|Comedy,7.013,2963,4.3106,en,25000000,46333545
454527,Benedetta,2021,History|Drama|Romance,6.609,1148,5.4489,fr,24350000,2652725
758866,Drive My Car,2021,Drama,7.439,1494,4.2935,ja,1300000,15356046
503736,Army of the Dead,2021,Crime|Action|Horror,6.206,4396,5.6397,en,90000000,190700000
672322,Rurouni Kenshin: The Beginning,2021,Action|Adventure|Drama|Romance,7.6,541,5.1008,ja,0,0
796499,Army of Thieves,2021,Action|Crime|Comedy,6.802,2271,3.8897,en,30000000,46900000
567189,Tom Clancy's Without Remorse,2021,Action|Thriller|War,6.938,2706,5.4311,en,0,0
662638,Detective Conan: The Scarlet Bullet,2021,Animation|Action|Crime|Mystery|Romance|Thriller,6.51,102,4.1507,ja,0,95371578
881298,Fight Against Evil,2021,Crime|Drama|Action,6.591,22,4.091,zh,0,0
776305,Belle,2021,Animation|Science Fiction|Drama|Music,7.621,877,4.6752,ja,0,63501160
667257,Impossible Things,2021,Family|Drama,8.395,422,4.6922,es,0,0
630004,The Vault,2021,Drama|Action|Thriller,6.804,1069,4.6231,en,15000000,8804000
638597,YES DAY,2021,Family|Comedy,6.678,1294,3.9716,en,0,0
768744,My Hero Academia: World Heroes' Mission,2021,Animation|Action|Adventure|Science Fiction,7.584,622,5.7638,ja,0,46940541
