id,title,release_year,genres,vote_average,vote_count,popularity,original_language
235271,Addicted,2014,Drama|Thriller,5.918,446,86.6408,en
157336,Interstellar,2014,Adventure|Drama|Science Fiction,8.477,39929,72.0966,en
269955,Obsessed,2014,Drama,6.683,82,33.1247,ko
244786,Whiplash,2014,Drama|Music|Thriller,8.375,16642,22.0292,en
285213,The Pirates,2014,Action|Adventure|Comedy|Fantasy,7.027,240,18.8468,ko
177572,Big Hero 6,2014,Adventure|Family|Animation|Action|Comedy,7.725,16595,20.1829,en
198663,The Maze Runner,2014,Action|Mystery|Science Fiction|Thriller,7.189,18111,20.9085,en
210577,Gone Girl,2014,Mystery|Thriller|Drama,7.9,19983,18.3498,en
122917,The Hobbit: The Battle of the Five Armies,2014,Action|Adventure|Fantasy,7.334,15371,21.7028,en
156022,The Equalizer,2014,Thriller|Action|Crime,7.287,9952,17.9485,en
102382,The Amazing Spider-Man 2,2014,Action|Adventure|Science Fiction,6.54,14245,15.6697,en
228150,Fury,2014,War|Drama|Action,7.545,12927,14.3054,en
245891,John Wick,2014,Action|Thriller,7.457,20860,15.5224,en
205596,The Imitation Game,2014,History|Drama|Thriller|War,7.984,18088,12.9173,en
242582,Nightcrawler,2014,Crime|Drama|Thriller,7.708,11732,12.7553,en
127585,X-Men: Days of Future Past,2014,Action|Adventure|Science Fiction,7.5,16262,13.0815,en
270946,Penguins of Madagascar,2014,Family|Animation|Adventure|Comedy,6.535,4475,12.8407,en
91314,Transformers: Age of Extinction,2014,Science Fiction|Action|Adventure,5.964,8756,12.3754,en
137113,Edge of Tomorrow,2014,Action|Science Fiction,7.6,15079,10.9798,en
184315,Hercules,2014,Action|Adventure,5.801,4347,11.3838,en
82702,How to Train Your Dragon 2,2014,Fantasy|Action|Adventure|Animation|Family,7.682,10444,11.6294,en
297090,The Torture Club,2014,Drama|Comedy,5.2,50,10.6881,ja
232672,Blended,2014,Comedy|Romance,6.897,3803,11.5943,en
131631,The Hunger Games: Mockingjay - Part 1,2014,Science Fiction|Adventure|Thriller,6.818,16737,10.022,en
240832,Lucy,2014,Action|Science Fiction,6.474,17077,10.6589,en
287649,Scarlet Innocence,2014,Thriller|Drama|Romance,6.1,69,9.4376,ko
260346,Taken 3,2014,Thriller|Action,6.267,6147,10.0398,en
225886,Sex Tape,2014,Comedy,5.4,4219,9.8847,en
118340,Guardians of the Galaxy,2014,Action|Science Fiction|Adventure,7.906,29732,9.6735,en
184345,A Haunted House 2,2014,Comedy|Horror,6.182,1592,10.816,en
246403,Tusk,2014,Comedy|Horror,5.528,1620,10.76,en
102651,Maleficent,2014,Fantasy|Adventure|Action|Family|Romance,7.089,13736,9.2615,en
124905,Godzilla,2014,Action|Drama|Science Fiction,6.361,9797,8.9098,en
120467,The Grand Budapest Hotel,2014,Comedy|Drama,8.028,16107,9.5961,en
372962,Mai-chan's Daily Life,2014,Horror,5.2,18,8.3435,ja
190859,American Sniper,2014,War|Action,7.413,13646,9.6907,en
119450,Dawn of the Planet of the Apes,2014,Science Fiction|Action|Drama|Thriller,7.338,12226,9.565,en
98566,Teenage Mutant Ninja Turtles,2014,Science Fiction|Action|Adventure|Comedy,5.9,7184,8.2772,en
137106,The Lego Movie,2014,Animation|Family|Adventure|Comedy|Fantasy,7.428,8489,7.794,en
313534,New Dubai,2014,Drama,6.2,12,9.9913,pt
157350,Divergent,2014,Action|Adventure|Science Fiction,6.905,13478,9.7357,en
181533,Night at the Museum: Secret of the Tomb,2014,Adventure|Comedy|Fantasy|Family,6.224,6222,8.3524,en
220289,Coherence,2014,Thriller|Science Fiction,7.214,3415,7.5484,en
138103,The Expendables 3,2014,Action|Adventure|Thriller,6.205,5344,7.5956,en
100402,Captain America: The Winter Soldier,2014,Action|Adventure|Science Fiction,7.654,20014,8.1262,en
206487,Predestination,2014,Science Fiction|Thriller,7.4,7094,7.8862,en
53182,300: Rise of an Empire,2014,Action|Drama|War,6.118,6957,7.7867,en
116149,Paddington,2014,Comedy|Adventure|Family,7.1,4244,6.7267,en
256274,As Above  So Below,2014,Horror|Thriller,6.744,3850,6.0684,en
250546,Annabelle,2014,Horror,5.791,6543,6.6289,en
147441,Exodus: Gods and Kings,2014,Adventure|Drama|Action,5.883,4852,6.6821,en
189,Sin City: A Dame to Kill For,2014,Action|Crime|Thriller,6.402,4165,6.0514,en
292777,Flower & Snake: Zero,2014,Mystery|Thriller|Drama|Horror,6.0,43,6.1408,ja
222935,The Fault in Our Stars,2014,Romance|Drama,7.592,11564,6.1937,en
172385,Rio 2,2014,Animation|Adventure|Comedy|Family,6.5,3760,6.2407,en
256771,The Pool,2014,Horror,4.7,38,6.9687,nl
194662,Birdman or (The Unexpected Virtue of Ignorance),2014,Drama|Comedy,7.441,13587,6.533,en
228967,The Interview,2014,Action|Comedy,6.2,6239,5.7905,en
196867,Annie,2014,Comedy|Drama|Family,6.251,1358,6.108,en
136797,Need for Speed,2014,Action|Crime|Drama|Thriller,6.434,4706,6.0594,en
297270,Tinker Bell and the Legend of the NeverBeast,2014,Adventure|Animation|Family,7.4,1185,6.0997,en
238636,The Purge: Anarchy,2014,Horror|Thriller,6.625,6715,5.3077,en
200727,Love  Rosie,2014,Romance|Drama|Comedy,7.81,6503,5.9247,en
546726,Sub Rosa,2014,Drama|Romance,6.0,18,5.2425,en
137094,Jack Ryan: Shadow Recruit,2014,Action|Drama|Thriller,6.126,3093,5.516,en
205587,The Judge,2014,Drama,7.332,4432,4.724,en
228326,The Book of Life,2014,Animation|Family|Fantasy,7.5,2932,5.1134,en
262543,Automata,2014,Thriller|Science Fiction,5.884,1798,4.827,en
187017,22 Jump Street,2014,Crime|Comedy|Action,6.827,8531,6.8204,en
317442,The Last: Naruto the Movie,2014,Action|Romance|Animation,7.47,2394,5.9717,ja
297222,PK,2014,Comedy|Drama|Science Fiction,7.697,1158,5.9243,hi
212778,Chef,2014,Comedy,7.1,3652,4.6057,en
312791,GirlHouse,2014,Horror|Thriller,5.967,320,4.6327,en
76649,Pompeii,2014,Action|Adventure|History|Romance|Drama,5.549,3387,4.6914,en
263132,Naked Ambition 3D,2014,Comedy,5.0,49,4.9049,cn
72784,The Loft,2014,Thriller,6.409,1573,4.9168,en
180299,The Raid 2,2014,Action|Crime|Thriller,7.611,2589,5.0053,id
82703,Mr. Peabody & Sherman,2014,Animation|Science Fiction|Comedy|Adventure|Family,6.73,2540,4.9332,en
243352,Where Hope Grows,2014,Drama,7.538,171,4.5288,en
86834,Noah,2014,Drama|Adventure,5.68,6615,4.3622,en
241848,The Guest,2014,Mystery|Thriller|Action,6.637,2140,5.3707,en
253376,In Darkness We Fall,2014,Horror|Adventure,5.914,186,5.6978,es
154400,The Drop,2014,Drama|Crime,6.827,2427,4.6154,en
193893,Let's Be Cops,2014,Comedy,6.465,2970,4.9132,en
195589,Neighbors,2014,Comedy,6.183,7290,4.168,en
97020,RoboCop,2014,Action|Adventure|Crime|Science Fiction|Thriller,5.886,5856,5.1904,en
171274,Inherent Vice,2014,Drama|Mystery|Comedy,6.542,2720,4.4515,en
216282,Into the Storm,2014,Action|Thriller,6.062,2169,4.6779,en
49017,Dracula Untold,2014,Horror|Action|Fantasy,6.457,6507,4.5813,en
297021,Recently  My Sister Is Unusual,2014,Comedy|Fantasy|Romance,6.897,78,4.4005,ja
181886,Enemy,2014,Thriller|Mystery,6.846,6433,4.0941,en
85350,Boyhood,2014,Drama,7.494,5517,3.7887,en
188161,A Million Ways to Die in the West,2014,Comedy|Western,6.1,4413,4.0436,en
227306,Unbroken,2014,Drama|War,7.425,4377,3.9093,en
265195,Wild Tales,2014,Drama|Thriller|Comedy,7.864,3756,3.475,es
296065,Last Shift,2014,Horror|Mystery,6.3,714,4.3648,en
119892,The Monkey King,2014,Action|Adventure|Family|Fantasy,5.6,235,4.7015,zh
68737,Seventh Son,2014,Adventure|Fantasy,5.522,2657,4.2098,en
218043,Left Behind,2014,Thriller|Action|Science Fiction,4.293,1396,5.6989,en
175112,Tinker Bell and the Pirate Fairy,2014,Animation|Family,6.955,1072,4.3022,en
297608,The Taking of Deborah Logan,2014,Horror|Mystery|Thriller,6.6,1472,4.0456,en
284536,The Gambler,2014,Thriller|Crime|Drama,6.031,1565,4.0485,en
221731,Rurouni Kenshin Part II: Kyoto Inferno,2014,Action|Adventure|Drama|Fantasy,7.6,654,3.9831,ja
100042,Dumb and Dumber To,2014,Comedy,5.6,3421,4.8047,en
193610,The Other Woman,2014,Comedy|Romance,6.423,3733,4.2208,en
269495,No Thank You,2014,Drama|Comedy,4.5,15,4.4321,fi
259072,Wrong Turn 6: Last Resort,2014,Horror,5.417,987,4.3669,en
157353,Transcendence,2014,Thriller|Science Fiction|Drama|Mystery,6.073,5803,4.7563,en
254904,The November Man,2014,Crime|Action|Thriller,6.108,1603,3.7092,en
204922,Before I Go to Sleep,2014,Thriller|Mystery,6.488,2145,4.001,en
136835,No Good Deed,2014,Crime|Thriller,5.951,686,3.508,en
266856,The Theory of Everything,2014,Drama|Romance,7.831,11122,3.4224,en
284329,The Last of Us: One Night Live,2014,Drama,7.5,11,3.3969,en
97370,Under the Skin,2014,Thriller|Science Fiction|Drama,6.1,3825,4.9819,en
197796,Beauty and the Beast,2014,Fantasy|Romance,6.237,2170,3.9458,fr
227159,Horrible Bosses 2,2014,Comedy,6.179,4391,3.8277,en
239678,This Is Where I Leave You,2014,Drama|Comedy,6.638,1487,4.1414,en
198277,Begin Again,2014,Comedy|Music|Romance|Drama,7.234,4002,3.8736,en
242828,When Marnie Was There,2014,Animation|Drama|Family,7.935,1964,4.6025,ja
239563,St. Vincent,2014,Comedy,7.114,2057,5.2482,en
226857,Endless Love,2014,Drama|Romance,6.905,1755,3.5649,en
260934,Canon (Fidelidad al límite),2014,Drama,7.146,175,3.7489,es
244761,The Captive,2014,Drama|Thriller|Crime,5.848,1169,3.5088,en
218836,Planes: Fire & Rescue,2014,Animation|Comedy|Adventure|Family,6.185,924,3.3743,en
225574,Non-Stop,2014,Action|Thriller|Mystery,6.812,5746,3.4227,en
250574,Creep,2014,Horror|Thriller,6.4,1631,4.1288,en
241863,As the Gods Will,2014,Thriller|Horror|Comedy,7.128,571,3.2913,ja
287590,Saint Seiya: Legend of Sanctuary,2014,Action|Animation|Fantasy,6.673,728,4.0054,ja
257512,Detective Conan: Dimensional Sniper,2014,Animation|Action|Drama|Mystery,6.816,136,3.4127,ja
242512,Ouija,2014,Horror,5.1,2780,3.6585,en
265177,Mommy,2014,Drama,8.205,2851,3.4099,fr
246741,What We Do in the Shadows,2014,Comedy|Horror,7.549,3939,2.997,en
284427,Who Am I,2014,Thriller,7.568,1717,3.2651,de
228970,Wild,2014,Drama,7.009,2675,3.9567,en
170687,The Boxtrolls,2014,Animation|Comedy|Family|Fantasy,6.7,1794,4.5308,en
256835,Toy Story That Time Forgot,2014,Animation|Family|Adventure|Comedy,7.022,1059,4.7734,en
280019,For the Emperor,2014,Action|Crime|Thriller,5.7,59,3.6457,ko
242224,The Babadook,2014,Drama|Horror,6.532,6418,3.7316,en
255718,Barbie: The Pearl Princess,2014,Family|Animation,6.982,354,2.8541,en
284293,Still Alice,2014,Drama,7.465,3272,3.3845,en
188207,The Legend of Hercules,2014,Action|Adventure,4.807,1404,3.3828,en
288418,Affair,2014,Romance|Drama,5.0,11,4.3243,ko
244506,Camp X-Ray,2014,Drama,6.723,1102,3.3082,en
203739,Vampire Academy,2014,Comedy|Action|Fantasy,6.3,1818,3.8575,en
257346,Avengers Confidential: Black Widow & Punisher,2014,Animation|Science Fiction|Action,6.362,294,3.615,ja
227156,The Giver,2014,Drama|Science Fiction,6.557,4639,3.0736,en
207933,Stonehearst Asylum,2014,Thriller|Mystery|Horror,6.848,1587,4.3845,en
172226,In Secret,2014,Drama|Thriller|Crime|Romance,6.118,255,3.2194,en
169917,A Walk Among the Tombstones,2014,Crime|Drama|Mystery|Thriller,6.331,3017,3.1842,en
290865,Tazza: The Hidden Card,2014,Crime|Drama,7.01,99,3.9926,ko
192102,3 Days to Kill,2014,Action|Drama|Thriller,6.1,2325,2.7868,en
297189,Persona3 THE MOVIE #2 Midsummer Knight's Dream,2014,Animation|Fantasy|Adventure,7.3,47,3.4734,ja
238215,The Cobbler,2014,Fantasy|Comedy|Drama,5.868,1807,4.0143,en
157547,Oculus,2014,Horror,6.496,3186,4.7609,en
289720,Outcast,2014,Action|Adventure,5.164,508,4.661,en
302945,Love Affair,2014,Drama|Romance,5.66,25,2.9056,ko
221732,Rurouni Kenshin Part III: The Legend Ends,2014,Action|Adventure|Fantasy,7.7,562,3.4853,ja
243683,Step Up All In,2014,Romance|Drama|Music,6.816,2002,3.0438,en
277432,Happy New Year,2014,Action|Comedy|Crime|Adventure,6.121,290,3.1189,hi
345169,Taksu,2014,Drama,5.4,14,3.2774,ja
345161,Kinki,2014,Crime|Drama,3.8,10,2.2746,ja
254474,Zombeavers,2014,Horror|Action|Comedy,4.953,769,3.1413,en
230179,Big Game,2014,Action|Adventure|Thriller|Comedy,5.499,1228,3.5316,en
265712,Stand by Me Doraemon,2014,Animation|Adventure|Science Fiction|Drama|Family|Fantasy,7.396,589,3.0398,ja
