id,title,release_year,genres,vote_average,vote_count,popularity,original_language
111,Scarface,1983,Action|Crime|Drama,8.156,13044,15.4885,en
1892,Return of the Jedi,1983,Adventure|Action|Science Fiction,7.909,16950,10.7128,en
1621,Trading Places,1983,Comedy,7.228,3663,8.4733,en
28468,The Key,1983,Drama|Romance,5.995,443,8.6521,it
227,The Outsiders,1983,Crime|Drama,7.185,1554,8.0912,en
92060,Michael Jackson's Thriller,1983,Horror|Thriller|Music,8.255,766,7.4794,en
8769,Christine,1983,Horror,6.875,2238,4.9062,en
90104,Cecilia,1983,Drama|Romance,4.148,27,5.5443,fr
11153,National Lampoon's Vacation,1983,Comedy|Adventure,7.101,1731,5.154,en
860,WarGames,1983,Drama|Science Fiction|Thriller,7.066,2159,5.4481,en
219811,English Education,1983,Comedy|Drama,4.8,16,5.151,fr
849,Krull,1983,Action|Adventure|Fantasy|Science Fiction,6.054,614,4.1842,en
700,Octopussy,1983,Adventure|Action|Thriller,6.4,2218,4.6431,en
36670,Never Say Never Again,1983,Adventure|Action|Thriller,6.063,1616,4.8439,en
535,Flashdance,1983,Drama|Romance,6.5,1605,3.9266,en
21519,Project A,1983,Action|Adventure|Comedy,7.188,544,3.8157,cn
168538,Nana,1983,Drama|Comedy,4.9,29,5.3848,en
837,Videodrome,1983,Horror|Science Fiction|Mystery,7.2,2473,4.5048,en
9531,Superman III,1983,Comedy|Science Fiction|Action|Adventure,5.516,1879,3.5648,en
108074,Dagger Eyes,1983,Drama|Thriller|Crime,5.119,21,4.5747,it
10489,Cujo,1983,Drama|Horror,6.175,1131,4.33,en
185689,Beauty in Rope Hell,1983,Drama,5.76,25,2.9032,ja
10576,Psycho II,1983,Horror|Mystery|Thriller|Crime,6.499,731,3.0459,en
17692,Jaws 3-D,1983,Thriller|Horror,4.486,1415,3.6214,en
9346,Risky Business,1983,Romance|Comedy|Drama,6.587,1462,3.9992,en
6341,Blue Thunder,1983,Drama|Action|Thriller,6.237,552,3.9738,en
25539,Winners & Sinners,1983,Action|Adventure|Comedy|Crime,6.9,214,4.4204,cn
2193,My Tutor,1983,Comedy|Drama|Romance,5.1,81,3.0054,en
13633,Bad Boys,1983,Crime|Drama|Thriller,6.975,302,3.0876,en
38155,Zu: Warriors from the Magic Mountain,1983,Fantasy|Action|Adventure|Comedy,6.839,96,2.78,cn
11948,Merry Christmas  Mr. Lawrence,1983,Drama|History|War,7.281,522,4.0284,ja
15035,Fire and Ice,1983,Animation|Fantasy|Science Fiction|Adventure,6.686,350,2.7954,en
147576,Doraemon: Nobita and the Castle of the Undersea Devil,1983,Animation|Adventure|Family|Fantasy|Science Fiction,7.054,37,2.9981,ja
18835,Private School,1983,Comedy|Romance,5.708,212,2.9886,en
45233,Women's Prison Massacre,1983,Action|Crime|Horror,4.6,65,2.0585,it
15301,Twilight Zone: The Movie,1983,Horror|Fantasy|Science Fiction,6.485,807,2.7868,en
14813,Mickey's Christmas Carol,1983,Family|Animation,7.664,986,2.516,en
4543,Monty Python's The Meaning of Life,1983,Comedy,7.3,2105,2.3636,en
19053,Valley Girl,1983,Comedy|Romance,6.0,267,3.3593,en
10650,Sudden Impact,1983,Thriller|Crime|Action,6.55,1012,2.9404,en
11336,The Dead Zone,1983,Thriller|Horror|Science Fiction,7.009,1828,2.644,en
14854,Lone Wolf McQuade,1983,Action|Crime,6.52,422,2.2718,en
9549,The Right Stuff,1983,Drama|History|Adventure,7.4,966,2.1254,en
1394,Nostalgia,1983,Drama|Romance,7.805,606,2.2741,ru
1058,Breathless,1983,Romance|Drama|Action,5.9,264,2.1093,en
11654,The Hunger,1983,Horror|Drama,6.647,652,2.48,en
42113,The Ballad of Narayama,1983,Drama,7.498,203,2.1284,ja
11050,Terms of Endearment,1983,Drama|Comedy,7.128,830,1.9671,en
47808,Sahara,1983,Action|Adventure|Drama|Romance,5.741,58,2.1259,en
