id,title,release_year,genres,vote_average,vote_count,popularity,original_language
19995,Avatar,2009,Science Fiction|Action|Adventure,7.6,34023,50.6166,en
259872,Skin. Like. Sun.,2009,Romance|Documentary,6.074,115,50.8537,fr
14836,Coraline,2009,Animation|Family|Fantasy,7.91,8998,30.0399,en
13576,This Is It,2009,Music|Documentary,7.3,1054,21.584,en
18785,The Hangover,2009,Comedy,7.3,18106,19.2848,en
115724,Do You Know Me,2009,Crime|Mystery|Thriller,4.6,17,19.7184,en
767,Harry Potter and the Half-Blood Prince,2009,Adventure|Fantasy,7.681,20797,18.9413,en
14160,Up,2009,Animation|Comedy|Family|Adventure,7.961,21676,17.117,en
16869,Inglourious Basterds,2009,Drama|Thriller|War,8.218,24201,16.1426,en
18240,The Proposal,2009,Comedy|Romance|Drama,7.163,7523,15.1715,en
20453,3 Idiots,2009,Drama|Comedy,8.0,2712,14.6293,hi
8355,Ice Age: Dawn of the Dinosaurs,2009,Animation|Comedy|Family|Adventure,6.767,8870,13.9122,en
14161,2012,2009,Action|Adventure|Science Fiction,5.881,12744,12.3057,en
37169,The Human Centipede (First Sequence),2009,Horror,5.185,2389,16.1845,en
17073,American Swing,2009,Documentary,5.1,18,18.5211,en
10198,The Princess and the Frog,2009,Animation|Romance|Fantasy|Family,7.224,6125,11.149,en
22832,Ninja Assassin,2009,Action|Adventure|Thriller,6.7,1781,9.9279,en
18239,The Twilight Saga: New Moon,2009,Adventure|Fantasy|Drama|Romance,5.99,9754,9.7177,en
26466,Triangle,2009,Horror,6.918,2984,9.3659,en
53445,The Unloved,2009,Drama|TV Movie,6.8,34,11.6427,en
19994,Jennifer's Body,2009,Horror|Comedy,5.994,4247,9.1303,en
19913,(500) Days of Summer,2009,Comedy|Drama|Romance,7.301,11040,10.1145,en
23823,Wrong Turn 3: Left for Dead,2009,Horror|Thriller,5.704,1275,9.2825,en
15512,Monsters vs Aliens,2009,Animation|Family|Adventure|Science Fiction,6.3,4961,8.4875,en
17654,District 9,2009,Science Fiction,7.468,10350,8.1436,en
22881,The Blind Side,2009,Drama,7.666,6849,8.3515,en
13475,Star Trek,2009,Science Fiction|Action|Adventure,7.432,10495,8.2093,en
28178,Hachi: A Dog's Tale,2009,Drama|Family,8.007,7182,9.1311,en
13183,Watchmen,2009,Mystery|Action|Science Fiction,7.355,10000,8.0285,en
21191,Sin Nombre,2009,Drama|Action|Thriller|Crime,7.611,776,8.4904,es
19912,The Final Destination,2009,Horror|Mystery,5.612,3911,7.6331,en
10528,Sherlock Holmes,2009,Adventure|Crime|Mystery,7.221,14774,7.969,en
19908,Zombieland,2009,Comedy|Horror,7.26,13181,7.4219,en
534,Terminator Salvation,2009,Action|Science Fiction|Thriller,6.089,7042,8.5812,en
10315,Fantastic Mr. Fox,2009,Adventure|Animation|Comedy|Family,7.824,6106,6.7247,en
22803,Law Abiding Citizen,2009,Drama|Crime|Thriller,7.394,5680,6.393,en
7980,The Lovely Bones,2009,Fantasy|Drama,7.062,4951,7.3799,en
22794,Cloudy with a Chance of Meatballs,2009,Animation|Comedy|Family,6.658,6448,7.376,en
13448,Angels & Demons,2009,Thriller|Mystery,6.719,7323,7.2161,en
13811,Knowing,2009,Action|Mystery|Science Fiction|Thriller,6.259,5821,6.377,en
12244,9,2009,Action|Adventure|Animation|Science Fiction|Thriller,6.953,3889,6.2161,en
21208,Orphan,2009,Horror|Thriller,6.99,5640,5.6226,en
15092,Crank: High Voltage,2009,Action|Thriller|Crime,6.082,3163,5.9591,en
13207,Friday the 13th,2009,Horror|Thriller,5.775,2858,6.2844,en
14869,G.I. Joe: The Rise of Cobra,2009,Adventure|Action|Thriller|Science Fiction,5.783,4919,6.1948,en
12403,A Perfect Getaway,2009,Thriller|Mystery|Adventure,6.333,1412,5.4977,en
10184,He's Just Not That Into You,2009,Comedy|Romance|Drama,6.627,4048,6.4411,en
17609,Antichrist,2009,Drama|Horror|Thriller,6.623,2843,6.8339,en
17899,Sex  Party and Lies,2009,Comedy|Drama,4.591,159,6.0831,es
12437,Underworld: Rise of the Lycans,2009,Fantasy|Action|Thriller,6.538,3946,5.8031,en
7445,Brothers,2009,Drama|Thriller|War,7.313,3932,5.1396,en
16996,17 Again,2009,Comedy|Fantasy,6.32,5426,4.7783,en
23398,Alvin and the Chipmunks: The Squeakquel,2009,Comedy|Family|Animation|Fantasy|Music,5.7,3126,5.176,en
22683,Gifted Hands: The Ben Carson Story,2009,Drama,7.8,786,4.834,en
17927,Fired Up!,2009,Comedy,6.125,690,4.0491,en
257354,Busty Cops: Protect and Serve!,2009,Comedy|Crime|Mystery|Romance,4.778,18,4.873,en
17335,Obsessed,2009,Drama|Thriller,5.747,699,4.2933,en
22824,The Fourth Kind,2009,Mystery|Science Fiction|Thriller,6.359,1886,4.5653,en
18360,Night at the Museum: Battle of the Smithsonian,2009,Adventure|Fantasy|Action|Comedy|Family,6.2,7294,5.1469,en
22536,Thirst,2009,Drama|Horror|Thriller,7.119,1085,4.6321,ko
16871,Drag Me to Hell,2009,Horror|Thriller,6.478,4089,4.1687,en
22164,Blood and Bone,2009,Action|Crime|Thriller|Drama,7.347,893,4.167,en
21407,The Collector,2009,Horror|Thriller,6.617,1670,4.3446,en
36419,After.Life,2009,Drama|Horror|Mystery|Thriller,6.33,1231,4.545,en
18405,The Last House on the Left,2009,Crime|Thriller|Horror|Drama,6.494,1952,4.069,en
26123,American Pie Presents: The Book of Love,2009,Comedy,5.255,1839,4.4272,en
31011,Mr. Nobody,2009,Science Fiction|Drama|Romance,7.8,6222,4.2857,en
25475,Tinker Bell and the Lost Treasure,2009,Animation|Family|Adventure|Fantasy,6.828,1111,4.3949,en
20766,The Road,2009,Adventure|Drama,7.019,4286,4.3265,en
32985,Solomon Kane,2009,Adventure|Fantasy|Action,6.03,1526,3.7406,en
17431,Moon,2009,Science Fiction|Drama,7.565,6288,4.8766,en
13455,Push,2009,Science Fiction|Action|Adventure|Thriller,6.153,2442,4.9832,en
36728,Naruto Shippuden the Movie: The Will of Fire,2009,Action|Adventure|Comedy|Drama|Fantasy|Animation,7.379,510,4.2897,ja
18487,The Taking of Pelham 1 2 3,2009,Crime|Thriller|Action,6.358,3408,3.7809,en
17979,A Christmas Carol,2009,Animation|Drama|Family|Fantasy,6.9,4912,3.8533,en
16995,State of Play,2009,Thriller|Crime|Mystery,6.811,2152,3.2536,en
22897,It's Complicated,2009,Comedy|Romance,6.51,1516,3.597,en
24420,The Time Traveler's Wife,2009,Drama|Romance|Fantasy,6.944,2709,3.8697,en
23566,Barbie and the Three Musketeers,2009,Animation|Family,7.283,727,3.7006,en
22804,Saw VI,2009,Horror|Thriller,6.293,3505,3.8301,en
158246,Melancholie der Engel,2009,Horror|Mystery,3.9,56,4.0728,de
176241,Prison Break: The Final Break,2009,Action|Drama|Thriller,7.506,722,4.5226,en
25642,Ben 10: Alien Swarm,2009,Action|TV Movie|Science Fiction,6.2,386,3.5684,en
24122,The Rebound,2009,Romance|Comedy,6.503,960,3.7668,en
11322,Public Enemies,2009,Crime|History|Drama,6.7,4837,3.8242,en
17610,Year One,2009,Comedy|Adventure,4.99,2032,3.1141,en
26505,Arthur and the Revenge of Maltazard,2009,Adventure|Fantasy|Animation|Family,5.77,1786,3.7801,fr
22954,Invictus,2009,Drama|History,7.182,4347,3.2279,en
19824,Van Wilder: Freshman Year,2009,Comedy|Romance,5.417,349,3.314,en
68335,Now & Later,2009,Drama,5.052,58,3.6939,en
22843,Evangelion: 2.0 You Can (Not) Advance,2009,Animation|Science Fiction|Action|Drama,7.801,1007,3.1962,ja
16577,Astro Boy,2009,Animation|Action|Family|Science Fiction,6.34,1641,3.3406,en
73881,Thawing Out,2009,Comedy|Drama,5.6,39,3.0984,fr
16866,Planet 51,2009,Animation|Family|Comedy|Science Fiction|Adventure,5.907,2171,3.3916,en
20943,The Ugly Truth,2009,Comedy|Romance,6.51,3774,3.4221,en
15357,District 13: Ultimatum,2009,Action|Thriller|Crime,6.39,1262,3.9446,fr
34480,The Descent: Part 2,2009,Adventure|Horror|Thriller,5.984,1314,3.6007,en
51393,White Night,2009,Mystery|Romance|Thriller,6.227,44,2.899,ko
24150,Halloween II,2009,Horror,5.319,1536,2.8191,en
161246,Raging Sun  Raging Sky,2009,Drama|Fantasy,5.0,22,3.1073,es
20083,Shinjuku Incident,2009,Drama|Action|Thriller|Crime,6.7,321,3.3002,cn
19585,G-Force,2009,Family|Fantasy|Action|Adventure|Comedy,5.487,2006,3.4488,en
38810,Dogtooth,2009,Drama,7.041,2602,3.6637,el
8373,Transformers: Revenge of the Fallen,2009,Science Fiction|Action|Adventure,6.216,9170,3.4849,en
8054,The Imaginarium of Doctor Parnassus,2009,Adventure|Fantasy|Mystery,6.384,2885,2.9253,en
20048,Confessions of a Shopaholic,2009,Comedy|Romance,6.5,2761,3.0657,en
