id,title,release_year,genres,vote_average,vote_count,popularity,original_language
4232,Scream,1996,Crime|Horror|Mystery,7.431,7973,32.3363,en
145341,Colonel Kwiatkowski,1996,Comedy|History,6.7,32,10.2535,pl
954,Mission: Impossible,1996,Adventure|Action|Thriller,7.025,9986,10.2101,en
755,From Dusk Till Dawn,1996,Horror|Action|Thriller|Crime,7.041,6494,9.8421,en
602,Independence Day,1996,Action|Adventure|Science Fiction,6.912,10436,11.2154,en
9802,The Rock,1996,Action|Adventure|Thriller,7.149,5193,8.7354,en
10830,Matilda,1996,Comedy|Family|Fantasy,7.2,4815,8.9102,en
10607,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,1996,Comedy|Crime,7.045,1517,9.1417,en
819,Sleepers,1996,Crime|Drama|Thriller,7.604,3888,9.4045,en
627,Trainspotting,1996,Drama|Crime,8.0,10403,7.7721,en
11674,101 Dalmatians,1996,Family|Comedy,5.945,3642,8.7175,en
1592,Primal Fear,1996,Crime|Drama|Mystery|Thriller,7.657,3943,7.1618,en
275,Fargo,1996,Crime|Drama|Thriller,7.85,9101,7.056,en
10543,Fear,1996,Thriller|Horror,6.622,1043,6.8625,en
10545,The Hunchback of Notre Dame,1996,Drama|Animation|Family,7.131,5362,7.0947,en
884,Crash,1996,Thriller|Drama,6.464,1348,6.0713,en
664,Twister,1996,Action|Adventure|Drama,6.56,3851,7.4019,en
9303,Bound,1996,Drama|Thriller|Crime,7.213,1085,6.0428,en
9879,Striptease,1996,Comedy|Crime|Drama,5.554,1175,6.8795,en
2300,Space Jam,1996,Family|Animation|Science Fiction|Fantasy|Comedy,6.811,6417,6.1148,en
75,Mars Attacks!,1996,Comedy|Fantasy|Science Fiction,6.423,5879,6.3117,en
193551,All of a Sudden,1996,Crime|Drama|Romance,5.913,23,5.0046,cn
9100,The Craft,1996,Horror|Drama|Fantasy,6.781,2058,6.3485,en
1645,A Time to Kill,1996,Crime|Drama|Thriller,7.388,2964,6.1539,en
492105,New Golden Lotus III,1996,Drama|Romance,6.0,14,5.0135,cn
9614,Happy Gilmore,1996,Comedy,6.68,3337,5.2488,en
3595,Ransom,1996,Action|Thriller,6.69,2092,4.2752,en
9390,Jerry Maguire,1996,Comedy|Drama|Romance,6.986,3709,6.3996,en
24922,Ebola Syndrome,1996,Comedy|Crime|Horror,6.394,156,4.3552,cn
11000,The Birdcage,1996,Comedy|Romance,7.055,1357,4.5802,en
9294,Phenomenon,1996,Drama|Romance|Fantasy,6.485,1337,4.8191,en
454,Romeo + Juliet,1996,Drama|Romance,6.779,5352,4.9947,en
105814,The Imp,1996,Horror,5.2,14,3.9802,cn
9268,Eraser,1996,Action|Mystery|Thriller,6.091,2036,4.6207,en
54065,Bambola,1996,Comedy|Drama,4.397,63,4.6106,it
118379,Viva Erotica,1996,Comedy|Drama,6.784,37,3.9241,cn
2320,Executive Decision,1996,Action|Adventure|Drama|Thriller,6.344,1032,3.8186,en
9208,Broken Arrow,1996,Action|Thriller,6.062,1668,4.4696,en
409,The English Patient,1996,Drama|Romance|War,7.144,2392,4.4258,en
9279,Jingle All the Way,1996,Family|Adventure|Comedy,6.068,2941,3.5782,en
37185,Comrades  Almost a Love Story,1996,Drama|Romance,7.9,179,3.7434,cn
9327,The Nutty Professor,1996,Comedy|Science Fiction|Romance,5.645,3122,3.6934,en
18550,Fled,1996,Action,5.683,252,4.1775,en
11228,Daylight,1996,Action|Adventure|Thriller,6.131,1696,4.9635,en
14469,Bullet,1996,Action|Drama|Thriller|Crime,6.2,134,4.3656,en
10779,The Frighteners,1996,Horror|Comedy,6.941,1744,4.7704,en
11412,The Long Kiss Goodnight,1996,Crime|Action|Mystery|Thriller,6.588,1344,3.3756,en
8840,DragonHeart,1996,Fantasy|Action|Adventure|Drama,6.558,2151,3.3497,en
292238,Horrible High Heels,1996,Horror|Crime,4.5,13,3.1371,cn
106164,Doraemon: Nobita and the Galaxy Super-express,1996,Animation|Science Fiction|Action|Family|Adventure|Fantasy,7.491,57,3.4997,ja
11069,Tremors II: Aftershocks,1996,Action|Horror|Comedy,6.336,1059,2.8669,en
37702,Forbidden City Cop,1996,Action|Adventure|Comedy,7.021,144,3.7005,cn
10586,The Ghost and the Darkness,1996,Adventure|Thriller|History,6.8,1145,3.2624,en
20762,The Substitute,1996,Action|Crime|Drama|Thriller,6.96,570,3.1539,en
9101,Down Periscope,1996,Comedy,6.4,533,3.4165,en
11238,Aladdin and the King of Thieves,1996,Adventure|Animation|Family,6.259,1973,3.544,en
9431,Bordello of Blood,1996,Horror|Comedy,5.955,415,3.782,en
