id,title,release_year,genres,vote_average,vote_count,popularity,original_language
462183,Wild Awakening,2016,Drama|Romance|Thriller,5.295,22,142.1734,es
372058,Your Name.,2016,Animation|Romance|Drama,8.481,12591,31.714,ja
396535,Train to Busan,2016,Horror|Thriller|Action|Adventure,7.75,8392,28.7243,ko
269149,Zootopia,2016,Animation|Adventure|Family|Comedy,7.762,18123,24.5558,en
290098,The Handmaiden,2016,Thriller|Drama|Romance,8.187,4326,24.1224,ko
293660,Deadpool,2016,Action|Adventure|Comedy,7.624,32761,19.7005,en
271110,Captain America: Civil War,2016,Adventure|Action|Science Fiction,7.448,24053,16.9089,en
324786,Hacksaw Ridge,2016,Drama|History|War,8.19,14863,16.1425,en
209112,Batman v Superman: Dawn of Justice,2016,Action|Adventure|Fantasy,6.0,19001,16.2348,en
259693,The Conjuring 2,2016,Horror,7.293,9186,14.442,en
329865,Arrival,2016,Drama|Science Fiction|Mystery,7.6,19373,13.7466,en
348893,Boyka: Undisputed IV,2016,Action|Drama|Thriller|Crime,7.193,1460,14.2723,en
378064,A Silent Voice: The Movie,2016,Animation|Drama|Romance,8.4,4495,13.9104,ja
313369,La La Land,2016,Comedy|Drama|Romance,7.898,18125,13.5054,en
284052,Doctor Strange,2016,Fantasy|Adventure|Action,7.42,23442,13.1773,en
278154,Ice Age: Collision Course,2016,Adventure|Animation|Family|Comedy|Science Fiction,6.112,4873,12.7107,en
296096,Me Before You,2016,Drama|Romance,7.919,13234,11.7357,en
330459,Rogue One: A Star Wars Story,2016,Action|Adventure|Science Fiction,7.507,16419,11.5449,en
335797,Sing,2016,Animation|Comedy|Family|Music,7.123,8432,9.8481,en
140300,Kung Fu Panda 3,2016,Animation|Action|Adventure|Comedy|Family,6.9,6593,11.3067,en
360814,Dangal,2016,Drama|Family|Comedy,7.879,1157,11.1965,hi
246655,X-Men: Apocalypse,2016,Science Fiction|Fantasy|Action,6.525,13781,10.2226,en
259316,Fantastic Beasts and Where to Find Them,2016,Fantasy|Adventure,7.309,19705,10.7637,en
291805,Now You See Me 2,2016,Crime|Thriller,6.828,11589,10.0459,en
153518,The Angry Birds Movie,2016,Animation|Adventure|Comedy|Family,6.3,3996,9.0425,en
343611,Jack Reacher: Never Go Back,2016,Action|Thriller|Drama|Crime,6.014,5341,10.1423,en
441900,A Round Trip to Love 2,2016,Action|Drama|Romance|Thriller,4.8,15,8.6693,zh
381284,Hidden Figures,2016,Drama|History,8.043,10446,9.1641,en
310131,The Witch,2016,Horror,7.003,7652,9.0966,en
293670,The Wailing,2016,Horror|Mystery,7.378,2056,7.9356,ko
241259,Alice Through the Looking Glass,2016,Adventure|Family|Fantasy,6.565,6783,8.1351,en
311324,The Great Wall,2016,Action|Adventure|Fantasy,6.03,5537,8.4997,en
68735,Warcraft,2016,Action|Adventure|Fantasy,6.405,7274,9.2129,en
376812,Sultan,2016,Drama|Action|Romance,6.865,260,7.9317,hi
283366,Miss Peregrine's Home for Peculiar Children,2016,Adventure|Fantasy,6.838,10481,7.8393,en
297761,Suicide Squad,2016,Action|Adventure|Fantasy,5.9,22106,8.3326,en
302946,The Accountant,2016,Crime|Thriller|Drama,7.138,7358,8.0295,en
429245,Even Though I Don't Like It,2016,Romance|Drama|Fantasy,4.974,19,7.0974,ja
274870,Passengers,2016,Drama|Romance|Science Fiction,6.955,14237,8.7891,en
127380,Finding Dory,2016,Adventure|Animation|Family,7.041,12654,7.9008,en
333484,The Magnificent Seven,2016,Adventure|Action|Western,6.49,6410,8.1485,en
300671,13 Hours: The Secret Soldiers of Benghazi,2016,War|Action|History|Drama|Thriller,7.275,3949,7.8053,en
290250,The Nice Guys,2016,Comedy|Crime|Action,7.1,8664,7.4319,en
375794,No manches  Frida,2016,Comedy,7.713,952,6.9577,es
397243,The Autopsy of Jane Doe,2016,Horror|Mystery,6.835,4732,6.5618,en
315011,Shin Godzilla,2016,Action|Science Fiction|Horror,7.232,1569,7.0464,ja
376867,Moonlight,2016,Drama,7.4,7537,6.1761,en
205584,Gods of Egypt,2016,Action|Adventure|Fantasy,5.699,4359,6.846,en
278924,Mechanic: Resurrection,2016,Action|Crime|Thriller|Adventure,6.059,3666,7.5766,en
302699,Central Intelligence,2016,Action|Comedy,6.414,6352,7.6332,en
267935,The BFG,2016,Adventure|Family|Fantasy,6.292,3628,7.2435,en
372754,Dou kyu sei – Classmates,2016,Romance|Animation,8.3,441,7.0019,ja
308531,Teenage Mutant Ninja Turtles: Out of the Shadows,2016,Action|Adventure|Comedy|Family|Science Fiction,6.055,3798,6.6916,en
258489,The Legend of Tarzan,2016,Fantasy|Action|Adventure,5.9,6514,7.5787,en
223702,Sausage Party,2016,Adventure|Animation|Comedy|Fantasy,5.752,7716,6.5257,en
262504,Allegiant,2016,Adventure|Science Fiction|Action|Mystery,6.099,6979,6.9653,en
324668,Jason Bourne,2016,Action|Adventure|Thriller,6.38,6219,6.3143,en
371462,Mammal,2016,Drama,6.217,46,6.3063,en
334541,Manchester by the Sea,2016,Drama,7.553,6413,5.8966,en
395000,Young Mother 4,2016,Romance,4.5,12,6.241,ko
300669,Don't Breathe,2016,Horror|Thriller|Crime,7.014,7970,6.2439,en
188927,Star Trek Beyond,2016,Action|Adventure|Science Fiction,6.788,7101,6.2157,en
308266,War Dogs,2016,Comedy|Crime|Drama,6.942,5484,5.9132,en
296524,Deepwater Horizon,2016,Drama|Action,6.899,4909,7.8862,en
363676,Sully,2016,Drama|History,7.204,7720,6.4499,en
419116,Russian Mom,2016,Drama|Romance,5.5,26,6.3631,ko
342473,Ballerina,2016,Animation|Adventure|Comedy|Family,7.211,1988,6.579,en
316727,The Purge: Election Year,2016,Action|Horror|Thriller,6.381,5506,5.2815,en
351211,Blair Witch,2016,Thriller|Horror,5.2,2043,3.5386,en
333371,10 Cloverfield Lane,2016,Thriller|Science Fiction|Drama|Horror,7.003,8685,5.6476,en
258230,A Monster Calls,2016,Fantasy|Adventure|Family,7.299,3566,5.21,en
310307,The Founder,2016,Drama|History,7.145,5391,5.1385,en
278927,The Jungle Book,2016,Adventure|Family|Fantasy,6.872,8494,6.8572,en
136799,Trolls,2016,Adventure|Animation|Comedy|Family|Fantasy|Music,6.6,3827,5.7848,en
391757,Never Back Down: No Surrender,2016,Drama|Action,7.064,510,5.7601,en
207932,Inferno,2016,Mystery|Thriller|Action,6.096,6655,5.135,en
345911,Lights Out,2016,Horror,6.4,4130,6.254,en
68730,Silence,2016,Drama|History,7.117,3306,6.0526,en
413337,Girl in the Box,2016,Drama|TV Movie,6.697,160,6.9555,en
346672,Underworld: Blood Wars,2016,Fantasy|Action|Thriller|Science Fiction|Horror,5.917,3935,5.587,en
376570,Hush,2016,Horror|Thriller,6.731,4846,5.0914,en
324670,Spectral,2016,Science Fiction|Thriller|Action,6.544,1999,4.161,en
334543,Lion,2016,Drama,8.04,6961,4.4211,en
346685,The Girl on the Train,2016,Crime|Mystery|Thriller,6.44,6033,5.1115,en
340666,Nocturnal Animals,2016,Drama|Thriller,7.411,8297,4.758,en
