id,title,release_year,genres,vote_average,vote_count,popularity,original_language
27,9 Songs,2004,Drama|Music|Romance,5.5,580,36.2472,en
673,Harry Potter and the Prisoner of Azkaban,2004,Adventure|Fantasy,8.009,23175,26.8913,en
570595,Russian Nymphet: Temptation,2004,Drama|Romance,5.6,27,23.1369,ru
4935,Howl's Moving Castle,2004,Fantasy|Animation|Adventure,8.388,11098,21.2132,ja
652,Troy,2004,War|Action|History,7.175,11068,22.3466,en
12153,White Chicks,2004,Comedy|Crime,6.941,4534,21.3799,en
11036,The Notebook,2004,Romance|Drama,7.887,12553,18.3151,en
11836,The SpongeBob SquarePants Movie,2004,Adventure|Animation|Comedy|Family|Fantasy,7.1,3200,11.6132,en
9806,The Incredibles,2004,Action|Adventure|Animation|Family,7.726,18900,15.5022,en
38,Eternal Sunshine of the Spotless Mind,2004,Science Fiction|Drama|Romance,8.091,16353,16.5408,en
809,Shrek 2,2004,Animation|Comedy|Family|Fantasy|Romance,7.318,13437,15.5936,en
7131,Van Helsing,2004,Horror|Adventure|Action,6.4,6664,14.072,en
10591,The Girl Next Door,2004,Comedy|Romance,6.7,4025,14.4394,en
10625,Mean Girls,2004,Drama|Comedy,7.226,9465,12.8718,en
9470,Kung Fu Hustle,2004,Action|Comedy|Crime|Fantasy,7.5,3190,12.4747,cn
176,Saw,2004,Horror|Mystery|Crime,7.421,10069,10.6388,en
2048,I  Robot,2004,Action|Science Fiction,6.964,12666,8.8131,en
1954,The Butterfly Effect,2004,Science Fiction|Thriller,7.579,8250,9.685,en
7220,The Punisher,2004,Action|Crime|Drama,6.372,3146,9.8699,en
9509,Man on Fire,2004,Action|Drama|Thriller,7.465,5690,9.1339,en
393,Kill Bill: Vol. 2,2004,Action|Crime|Thriller,7.878,15082,8.8811,en
1538,Collateral,2004,Drama|Crime|Thriller,7.243,6273,9.0913,en
747,Shaun of the Dead,2004,Horror|Comedy,7.543,9353,7.7403,en
10555,Shark Tale,2004,Animation|Action|Comedy|Family,6.041,6707,10.5059,en
558,Spider-Man 2,2004,Action|Adventure|Science Fiction,7.309,16374,8.5987,en
924,Dawn of the Dead,2004,Horror|Science Fiction,7.07,4508,7.6485,en
615,The Passion of the Christ,2004,Drama,7.543,5208,8.8344,en
1824,50 First Dates,2004,Comedy|Romance,6.876,7741,8.1223,en
11247,A Cinderella Story,2004,Comedy|Family|Romance,6.6,3387,6.4767,en
163,Ocean's Twelve,2004,Thriller|Crime,6.566,7894,7.0775,en
70,Million Dollar Baby,2004,Drama,7.954,10369,7.7314,en
73353,Man in the Mirror: The Michael Jackson Story,2004,Drama|TV Movie,6.3,13,7.6298,en
9352,EuroTrip,2004,Comedy,6.62,2963,6.6646,en
594,The Terminal,2004,Comedy|Drama,7.355,8712,5.9106,en
8920,Garfield,2004,Comedy|Family,5.73,4244,6.7488,en
2502,The Bourne Supremacy,2004,Action|Drama|Thriller,7.332,8160,6.6267,en
9550,House of Flying Daggers,2004,Adventure|Drama|Action,7.266,1794,4.4083,zh
2059,National Treasure,2004,Adventure|Action|Mystery,6.7,6871,6.7387,en
613,Downfall,2004,Drama|History|War,7.863,4315,6.7833,de
11130,The Princess Diaries 2: Royal Engagement,2004,Comedy|Drama|Family|Romance,6.715,3409,6.7861,en
435,The Day After Tomorrow,2004,Science Fiction|Thriller|Adventure,6.558,8882,7.83,en
1487,Hellboy,2004,Fantasy|Action,6.676,7428,6.2224,en
5528,The Chorus,2004,Drama|Comedy|Music,7.74,2612,5.6086,fr
1966,Alexander,2004,War|History|Action|Adventure|Drama|Romance,5.956,3506,5.8602,en
11430,The Lion King 1½,2004,Adventure|Animation|Comedy|Family,6.58,3148,5.8575,en
9833,The Phantom of the Opera,2004,Thriller|Drama|Romance,7.266,1779,5.2111,en
11237,Anacondas: The Hunt for the Blood Orchid,2004,Adventure|Horror|Thriller,5.492,1097,5.6256,en
9890,The Stepford Wives,2004,Comedy|Science Fiction|Horror,5.684,1424,4.8348,en
11774,Lemony Snicket's A Series of Unfortunate Events,2004,Adventure|Comedy|Family,6.823,5294,6.2937,en
36648,Blade: Trinity,2004,Action|Horror|Science Fiction,5.862,4313,5.6097,en
2567,The Aviator,2004,Drama,7.217,5845,6.0153,en
12242,Mulan II,2004,Animation|Comedy|Family|Action,6.525,2507,5.4066,en
10096,13 Going on 30,2004,Comedy|Fantasy|Romance,6.8,5542,6.0573,en
9472,DodgeBall: A True Underdog Story,2004,Comedy,6.363,3830,4.9812,en
15165,Barbie as The Princess & the Pauper,2004,Animation|Family|Comedy,7.48,1536,5.4725,en
4251,Veer-Zaara,2004,Drama|Romance,7.452,305,5.1002,hi
11249,Seed of Chucky,2004,Horror|Comedy,5.516,1758,4.4542,en
