id,title,release_year,genres,vote_average,vote_count,popularity,original_language
769,GoodFellas,1990,Drama|Crime,8.454,14381,23.7622,en
242,The Godfather Part III,1990,Crime|Drama|Thriller,7.419,6872,14.2809,en
861,Total Recall,1990,Action|Adventure|Science Fiction,7.321,6469,10.7719,en
581,Dances with Wolves,1990,Adventure|Drama|Western,7.842,4698,9.37,en
60898,Erotic Ghost Story,1990,Fantasy|Drama|Horror,6.2,94,8.7108,cn
251,Ghost,1990,Fantasy|Romance|Thriller,7.237,6036,8.8556,en
114,Pretty Woman,1990,Romance|Comedy,7.449,8992,9.8241,en
162,Edward Scissorhands,1990,Fantasy|Drama|Romance,7.721,13786,8.078,en
53932,The Ages of Lulu,1990,Drama,6.392,301,7.6774,es
28339,Hard to Die,1990,Action|Comedy|Thriller,6.074,68,6.7394,en
1573,Die Hard 2,1990,Action|Thriller,6.974,6410,6.3426,en
169,Predator 2,1990,Science Fiction|Action|Thriller,6.304,3838,7.9259,en
1669,The Hunt for Red October,1990,Action|Thriller,7.4,3624,5.9055,en
1700,Misery,1990,Drama|Thriller,7.749,5229,5.5032,en
196,Back to the Future Part III,1990,Adventure|Comedy|Science Fiction,7.493,11534,5.8334,en
91612,Caged Fury,1990,Action,4.076,47,5.0556,en
18860,Swordsman,1990,Action|Adventure,7.027,91,4.6197,cn
9362,Tremors,1990,Horror|Science Fiction|Comedy,6.9,3567,5.6982,en
11186,Child's Play 2,1990,Horror,6.366,2029,4.825,en
39323,Dragon Ball Z: Bardock - The Father of Goku,1990,Animation|Action|Science Fiction|Drama|Fantasy,7.58,770,5.9032,ja
1375,Rocky V,1990,Drama,5.781,3465,5.6251,en
9558,King of New York,1990,Thriller|Crime,6.8,779,4.9111,en
153990,Dragon in Jail,1990,Action|Crime,7.0,13,4.4411,cn
2119,Days of Thunder,1990,Adventure|Action|Drama,6.37,1702,4.1828,en
1498,Teenage Mutant Ninja Turtles,1990,Science Fiction|Action|Adventure|Comedy|Family,6.717,1961,4.7589,en
9399,Lionheart,1990,Action,6.589,1159,4.2962,en
928,Gremlins 2: The New Batch,1990,Comedy|Horror|Fantasy,6.526,2898,4.706,en
41003,White Palace,1990,Drama|Romance,6.49,192,4.4581,en
9086,Young Guns II,1990,Western|Adventure,6.516,600,3.6135,en
81128,A Moment of Romance,1990,Action|Romance|Crime,7.1,64,3.5754,cn
5549,RoboCop 2,1990,Action|Science Fiction|Thriller,6.038,2127,3.3566,en
14249,Revenge,1990,Thriller|Romance|Drama,6.5,478,3.3974,en
2291,Jacob's Ladder,1990,Drama|Mystery|Horror,7.4,1897,3.6939,en
11005,Awakenings,1990,Drama,7.774,2864,3.7976,en
12516,Dreams,1990,Fantasy|Drama,7.746,556,3.6416,ja
10847,Lord of the Flies,1990,Adventure|Drama|Thriller,6.379,630,3.3852,en
1727,Bird on a Wire,1990,Comedy|Romance|Adventure,6.2,1039,2.9333,en
1551,Flatliners,1990,Drama|Science Fiction|Horror,6.505,1731,5.0055,en
483,Wild at Heart,1990,Crime|Thriller|Romance,7.039,1914,3.2204,en
9768,Cry-Baby,1990,Comedy|Romance,6.534,1571,3.6503,en
18311,Days of Being Wild,1990,Crime|Drama|Romance,7.268,587,3.5925,cn
11077,Problem Child,1990,Comedy|Family,6.167,920,3.2124,en
9556,Darkman,1990,Action|Science Fiction|Thriller,6.4,1519,3.0286,en
14864,The Hot Spot,1990,Romance|Crime|Thriller,6.282,301,3.7106,en
41821,Ju Dou,1990,Drama,7.2,179,2.3351,zh
10837,DuckTales: The Movie - Treasure of the Lost Lamp,1990,Adventure|Animation|Family|Comedy|Fantasy,6.728,925,3.4753,en
19185,Night of the Living Dead,1990,Horror,6.87,953,3.2655,en
39101,Dragon Ball Z: The Tree of Might,1990,Action|Animation|Science Fiction|TV Movie,6.548,628,3.2999,ja
11587,The Exorcist III,1990,Horror|Mystery,6.3,856,3.1123,en
39100,Dragon Ball Z: The World's Strongest,1990,Action|Animation|Science Fiction,6.644,554,2.4959,ja
11092,Presumed Innocent,1990,Mystery|Crime|Thriller,6.809,812,3.6502,en
9322,Nikita,1990,Action|Thriller,7.1,2159,2.8068,fr
8592,Dick Tracy,1990,Adventure|Comedy|Crime,6.164,1045,2.3799,en
26612,Treasure Island,1990,Adventure|Family|TV Movie,6.6,152,3.6128,en
11909,Bullet in the Head,1990,Action|Crime|Thriller|War,7.6,315,2.7265,cn
9569,Hard to Kill,1990,Action|Drama|Crime|Thriller,6.0,673,2.7792,en
57663,God of Gamblers II,1990,Action|Comedy,6.9,119,2.6024,cn
58553,Porno,1990,Comedy|Romance,6.905,42,2.4376,pl
34636,The NeverEnding Story II: The Next Chapter,1990,Family|Fantasy|Adventure|Drama,5.8,882,2.8499,de
234227,Long Arm of the Law IV: Underground Express,1990,Action|Crime,7.3,13,2.4574,cn
