id,title,release_year,genres,vote_average,vote_count,popularity,original_language
24428,The Avengers,2012,Science Fiction|Action|Adventure,8.038,38208,53.7337,en
107257,A Perfect Ending,2012,Drama|Romance,6.241,137,19.864,en
72105,Ted,2012,Comedy|Fantasy,6.453,13189,19.5263,en
62177,Brave,2012,Adventure|Animation|Family|Fantasy,7.027,14170,20.6447,en
49051,The Hobbit: An Unexpected Journey,2012,Adventure|Fantasy|Action,7.374,19648,17.3871,en
1930,The Amazing Spider-Man,2012,Action|Adventure|Science Fiction,6.738,18529,17.7969,en
49026,The Dark Knight Rises,2012,Action|Crime|Drama|Thriller,7.795,24385,17.9383,en
68718,Django Unchained,2012,Drama|Western,8.192,28059,14.2812,en
57800,Ice Age: Continental Drift,2012,Animation|Comedy|Adventure|Family,6.386,8105,13.9097,en
50620,The Twilight Saga: Breaking Dawn - Part 2,2012,Fantasy|Drama|Romance,6.456,9383,13.0337,en
76492,Hotel Transylvania,2012,Animation|Comedy|Family|Fantasy,6.964,9179,12.3954,en
115290,Blue Lagoon: The Awakening,2012,Drama|Adventure|Romance|TV Movie,6.5,1504,12.3156,en
70981,Prometheus,2012,Science Fiction|Mystery|Horror,6.597,13270,11.09,en
76493,The Dictator,2012,Comedy,6.232,6454,9.391,en
44833,Battleship,2012,Thriller|Action|Adventure|Science Fiction,5.901,5965,9.4494,en
73723,The Lorax,2012,Animation|Family,6.527,3877,9.2228,en
82690,Wreck-It Ralph,2012,Family|Animation|Comedy|Adventure,7.4,13073,9.8506,en
57214,Project X,2012,Comedy,6.9,6833,9.8024,en
80321,Madagascar 3: Europe's Most Wanted,2012,Animation|Family|Comedy|Adventure,6.6,6569,8.9206,en
37724,Skyfall,2012,Action|Adventure|Thriller,7.262,16134,7.9671,en
84308,Madrid  1987,2012,Drama,6.5,71,7.9473,es
49529,John Carter,2012,Action|Adventure|Science Fiction,6.37,6109,9.6212,en
75780,Jack Reacher,2012,Crime|Drama|Thriller|Action,6.663,7635,9.5952,en
134764,Due West: Our Sex Journey,2012,Comedy|Drama|Romance,6.051,59,8.3799,cn
112160,Sexual Chronicles of a French Family,2012,Comedy|Drama|Romance,5.374,405,8.1837,fr
22970,The Cabin in the Woods,2012,Horror|Mystery|Comedy,6.7,8560,7.6436,en
