id,title,release_year,genres,vote_average,vote_count,popularity,original_language
30709,...All the Marbles,1981,Comedy|Drama,6.1,58,15.9619,en
85,Raiders of the Lost Ark,1981,Adventure|Action,7.9,13650,13.6872,en
5082,The Traveling Companion,1981,Comedy,4.682,11,10.9288,it
339331,Honey,1981,Drama,4.85,20,7.0329,it
764,The Evil Dead,1981,Horror,7.274,4472,8.4119,en
21484,Possession,1981,Horror,7.3,1326,8.0418,en
8691,Cannibal Ferox,1981,Adventure|Horror,5.4,264,6.6488,it
42337,Beau Pere,1981,Drama|Romance,6.564,141,6.9492,fr
1103,Escape from New York,1981,Action|Thriller|Science Fiction,7.047,3524,6.0593,en
8810,Mad Max 2,1981,Action|Thriller|Science Fiction,7.387,4174,5.0357,en
387,Das Boot,1981,Drama|History|War,8.078,2517,6.6739,de
1672,The Professional,1981,Action|Adventure|Thriller,7.2,588,4.5636,fr
699,For Your Eyes Only,1981,Adventure|Action|Thriller,6.541,2082,4.4565,en
814,An American Werewolf in London,1981,Comedy|Horror,7.4,2697,4.061,en
10948,The Fox and the Hound,1981,Adventure|Animation|Drama|Family,7.14,3480,4.6553,en
14412,Body Heat,1981,Thriller|Crime,6.983,683,4.6151,en
10323,Clash of the Titans,1981,Adventure|Fantasy|Action,6.9,854,4.1494,en
10246,Porky's,1981,Comedy,6.405,962,4.8733,en
11527,Excalibur,1981,Adventure|Fantasy,6.956,1151,4.0083,en
9725,Friday the 13th Part 2,1981,Horror|Thriller,6.192,1913,4.4492,en
187826,Cute But Ordinary,1981,Drama|Thriller,4.8,27,3.7552,pt
81529,The Story of Linda,1981,Adventure|Crime|Drama,5.019,27,3.6787,es
41280,Private Lessons,1981,Comedy|Romance,5.733,131,3.9528,en
197158,Porno!,1981,Drama|Horror|Fantasy|Comedy,5.141,85,3.781,pt
11281,Halloween II,1981,Horror,6.589,2244,3.8769,en
11524,Thief,1981,Crime|Thriller|Drama,7.215,843,3.5575,en
22171,Ms .45,1981,Crime|Thriller|Action,6.713,407,3.1952,en
77467,Edo Porn,1981,Drama|History,5.963,40,2.5696,ja
