id,title,release_year,genres,vote_average,vote_count,popularity,original_language
216015,Fifty Shades of Grey,2015,Drama|Romance|Thriller,5.868,12394,29.8255,en
150540,Inside Out,2015,Animation|Family|Adventure|Drama|Comedy,7.91,23465,20.6409,en
99861,Avengers: Age of Ultron,2015,Action|Adventure|Science Fiction,7.273,24452,19.8185,en
263472,Knock Knock,2015,Horror|Thriller|Crime,5.389,3487,21.6706,en
168259,Furious 7,2015,Action|Crime|Thriller,7.218,11288,18.4556,en
214756,Ted 2,2015,Comedy|Fantasy,6.324,8002,16.8924,en
292431,Love,2015,Drama|Romance,6.456,2669,16.1815,fr
286217,The Martian,2015,Science Fiction|Drama|Adventure,7.699,21236,14.8314,en
76341,Mad Max: Fury Road,2015,Action|Adventure|Science Fiction,7.634,24098,14.9447,en
338803,The Treacherous,2015,Drama|History|Crime,6.1,91,13.2523,ko
135397,Jurassic World,2015,Adventure|Science Fiction|Thriller,6.701,21589,13.5263,en
375846,Bad Sister,2015,Thriller|TV Movie,6.603,248,14.7459,en
150689,Cinderella,2015,Romance|Fantasy|Family|Drama,6.824,7394,13.7757,en
198184,Chappie,2015,Crime|Action|Science Fiction,6.8,8484,12.4941,en
387848,Buddy's Mom,2015,Drama|Romance,5.7,15,12.8721,ko
140607,Star Wars: The Force Awakens,2015,Adventure|Action|Science Fiction,7.249,20554,11.6032,en
87101,Terminator Genisys,2015,Science Fiction|Action|Thriller,5.956,8976,12.9585,en
273481,Sicario,2015,Action|Crime|Thriller,7.4,9567,11.5225,en
281957,The Revenant,2015,Western|Drama|Adventure,7.541,19327,10.2001,en
207703,Kingsman: The Secret Service,2015,Crime|Comedy|Action|Adventure,7.62,17826,10.3837,en
273477,Scouts Guide to the Zombie Apocalypse,2015,Comedy|Horror,6.569,2127,9.7906,en
294254,Maze Runner: The Scorch Trials,2015,Science Fiction|Action|Thriller|Adventure,6.73,11031,10.824,en
102899,Ant-Man,2015,Science Fiction|Adventure|Action,7.066,20870,10.6865,en
206647,Spectre,2015,Action|Adventure|Thriller,6.569,11251,9.8757,en
257344,Pixels,2015,Action|Comedy|Science Fiction,5.779,8046,9.0865,en
273248,The Hateful Eight,2015,Drama|Mystery|Western,7.756,15289,14.4007,en
312221,Creed,2015,Drama,7.408,7957,9.3991,en
94365,The Human Centipede 3 (Final Sequence),2015,Horror,3.776,852,9.0549,en
257211,The Intern,2015,Comedy,7.231,7334,8.8508,en
318256,Hot Girls Wanted,2015,Documentary,6.114,728,8.7425,en
365045,Heidi,2015,Adventure|Family|Drama,7.242,434,11.9657,de
318846,The Big Short,2015,Comedy|Drama,7.368,9852,8.4457,en
177677,Mission: Impossible - Rogue Nation,2015,Action|Adventure,7.223,9716,8.272,en
323260,The Gigolo,2015,Romance|Drama|Comedy,5.411,45,8.0222,cn
265208,Wild Card,2015,Thriller|Crime|Action,5.705,1942,8.455,en
307081,Southpaw,2015,Action|Drama,7.364,5818,7.7239,en
262500,Insurgent,2015,Action|Science Fiction|Thriller,6.4,10441,8.1093,en
105864,The Good Dinosaur,2015,Adventure|Animation|Family,6.744,6000,8.2565,en
264660,Ex Machina,2015,Drama|Science Fiction,7.573,14270,7.1051,en
270303,It Follows,2015,Horror|Mystery,6.584,6917,7.9682,en
276907,Legend,2015,Crime|Thriller,7.053,4283,7.1078,en
324558,X-Rated: The Greatest Adult Movies of All Time,2015,Documentary,6.415,195,7.4119,en
76757,Jupiter Ascending,2015,Science Fiction|Fantasy|Action,5.467,7119,7.9444,en
277217,Descendants,2015,Family|Adventure|Fantasy|TV Movie|Music,7.158,2510,7.4309,en
280092,Insidious: Chapter 3,2015,Horror|Thriller,6.3,3614,8.4704,en
159824,Hotel Transylvania 2,2015,Animation|Comedy|Family|Fantasy,6.764,6127,7.4059,en
254128,San Andreas,2015,Action|Drama|Thriller,6.246,9019,6.9336,en
254470,Pitch Perfect 2,2015,Comedy|Music,6.842,5522,6.2278,en
131634,The Hunger Games: Mockingjay - Part 2,2015,Action|Adventure|Science Fiction,6.902,13346,7.0161,en
238713,Spy,2015,Action|Comedy|Crime,6.832,6400,6.6355,en
360784,Hidden,2015,Thriller|Horror,6.935,1186,6.4797,en
274167,Daddy's Home,2015,Comedy,6.299,3440,6.7984,en
357096,I Spit on Your Grave III: Vengeance Is Mine,2015,Horror,5.8,1060,5.9191,en
228161,Home,2015,Fantasy|Comedy|Animation|Science Fiction|Family,6.787,4226,6.8423,en
228165,The SpongeBob Movie: Sponge Out of Water,2015,Adventure|Animation|Comedy|Family|Fantasy,6.1,2529,6.4101,en
258480,Carol,2015,Romance|Drama,7.495,3963,5.6539,en
241251,The Boy Next Door,2015,Thriller,4.933,2117,6.184,en
158852,Tomorrowland,2015,Adventure|Family|Mystery|Science Fiction,6.3,7362,7.9199,en
277216,Straight Outta Compton,2015,Drama|Music|History,7.775,4192,6.5476,en
370665,Dilwale,2015,Crime|Action|Comedy,6.6,344,5.1279,hi
296099,Vacation,2015,Comedy|Adventure,6.308,3986,5.6468,en
293863,The Age of Adaline,2015,Romance|Fantasy|Drama,7.466,7095,5.0854,en
203801,The Man from U.N.C.L.E.,2015,Comedy|Action|Adventure,7.079,6871,5.8953,en
303857,Dragon Ball Z: Resurrection 'F',2015,Action|Animation|Science Fiction,6.88,2029,6.0533,ja
328480,Kept Woman,2015,Thriller|TV Movie|Mystery,6.45,80,5.4653,en
