id,title,release_year,genres,vote_average,vote_count,popularity,original_language
249397,Nymphomaniac: Vol. II,2013,Drama|Mystery,6.715,3175,104.8095,en
4258,Scary Movie 5,2013,Comedy,4.8,3041,47.0471,en
72190,World War Z,2013,Action|Horror|Science Fiction,6.835,16590,20.7938,en
106646,The Wolf of Wall Street,2013,Crime|Drama|Comedy,8.027,25946,23.2241,en
138843,The Conjuring,2013,Horror|Thriller,7.5,12724,21.1469,en
258216,Nymphomaniac: Vol. I,2013,Drama,6.852,3659,19.9777,en
68721,Iron Man 3,2013,Action|Adventure|Science Fiction,6.933,23439,19.0101,en
68726,Pacific Rim,2013,Action|Science Fiction|Adventure,6.929,13393,19.6598,en
109445,Frozen,2013,Animation|Family|Adventure|Fantasy,7.2,17580,16.8359,en
49521,Man of Steel,2013,Action|Adventure|Science Fiction,6.65,16210,15.2646,en
255709,Hope,2013,Drama,8.403,858,13.9629,ko
146233,Prisoners,2013,Drama|Thriller|Crime,8.1,13092,11.826,en
122906,About Time,2013,Drama|Romance|Fantasy,7.906,9276,12.5729,en
109418,Grown Ups 2,2013,Comedy,6.168,4694,12.5501,en
57158,The Hobbit: The Desolation of Smaug,2013,Fantasy|Adventure|Action,7.58,14212,13.6365,en
286687,Love Lesson,2013,Romance|Drama|Comedy,6.8,42,11.1386,ko
62211,Monsters University,2013,Animation|Family,7.051,11321,11.4803,en
174341,Some Velvet Morning,2013,Drama,5.836,61,10.7135,en
75656,Now You See Me,2013,Thriller|Crime,7.332,16800,10.3383,en
152601,Her,2013,Romance|Science Fiction|Drama,7.839,15307,9.0387,en
76338,Thor: The Dark World,2013,Action|Adventure|Fantasy,6.511,18336,10.3891,en
116745,The Secret Life of Walter Mitty,2013,Adventure|Comedy|Drama|Fantasy,7.225,8265,10.9407,en
93456,Despicable Me 2,2013,Animation|Comedy|Family,6.946,12001,10.376,en
110415,Snowpiercer,2013,Action|Science Fiction|Drama,6.9,10429,8.7944,ko
81005,Jack the Giant Slayer,2013,Fantasy|Action|Adventure|Drama,5.889,5237,8.9935,en
49047,Gravity,2013,Science Fiction|Thriller|Drama,7.169,16350,8.2838,en
49519,The Croods,2013,Animation|Adventure|Family|Comedy,6.9,7534,8.9488,en
138832,We're the Millers,2013,Comedy|Crime,6.843,9462,8.6644,en
101299,The Hunger Games: Catching Fire,2013,Adventure|Action|Science Fiction,7.428,18455,8.8282,en
109428,Evil Dead,2013,Horror,6.605,5042,8.2969,en
117263,Olympus Has Fallen,2013,Action|Thriller,6.417,7068,8.8334,en
64686,47 Ronin,2013,Drama|Action|Fantasy,6.2,4144,7.312,en
204082,Homefront,2013,Action|Thriller,6.942,3852,7.4717,en
75612,Oblivion,2013,Action|Science Fiction|Adventure|Mystery,6.681,11523,7.7943,en
107846,Escape Plan,2013,Action|Thriller,6.723,5594,7.8346,en
139038,A Haunted House,2013,Comedy|Horror,5.948,2050,8.0613,en
193756,Lone Survivor,2013,War|Action|Drama,7.433,4753,6.2904,en
218746,Young Mother,2013,Comedy|Romance,5.0,20,6.8528,ko
96721,Rush,2013,Drama|Action,7.739,7834,6.8268,en
208036,Ramaiya Vastavaiya,2013,Romance|Action|Comedy,6.186,43,7.4706,hi
207768,I Spit on Your Grave 2,2013,Thriller|Horror|Crime,6.3,1430,6.8661,en
152584,Blue Is the Warmest Color,2013,Romance|Drama,7.1,4862,6.7384,fr
256522,Rape Zombie: Lust of the Dead 2,2013,Horror|Comedy,6.263,112,6.7862,ja
251783,Pleasure or Pain,2013,Drama|Thriller,4.812,93,6.145,en
87516,Oldboy,2013,Drama|Thriller|Mystery|Action,5.94,2132,6.6359,en
91586,Insidious: Chapter 2,2013,Horror|Thriller,6.682,4572,7.1453,en
64682,The Great Gatsby,2013,Drama|Romance,7.4,12963,6.366,en
173185,It Boy,2013,Comedy,6.498,1591,6.4937,fr
76203,12 Years a Slave,2013,Drama|History,7.931,11995,6.3781,en
138697,Don Jon,2013,Romance|Comedy|Drama,6.014,4580,5.9702,en
109439,The Hangover Part III,2013,Comedy,6.21,9241,6.7969,en
165213,New World,2013,Thriller|Crime|Drama,7.423,543,5.8437,ko
72559,G.I. Joe: Retaliation,2013,Action|Science Fiction|Adventure|Thriller,5.651,5762,6.6683,en
116711,Epic,2013,Animation|Adventure|Family|Fantasy,6.6,2936,6.1587,en
192558,Aashiqui 2,2013,Drama|Romance,6.84,188,6.3825,hi
158015,The Purge,2013,Science Fiction|Horror|Thriller,6.25,8851,5.8345,en
54138,Star Trek Into Darkness,2013,Action|Adventure|Science Fiction,7.322,9668,6.2033,en
87818,Movie 43,2013,Comedy,4.655,2505,5.6748,en
68728,Oz the Great and Powerful,2013,Fantasy|Adventure|Family,5.936,6810,4.8296,en
170657,Journey to the West: Conquering the Demons,2013,Action|Fantasy|Adventure|Comedy,6.9,444,5.6595,zh
170657,Journey to the West: Conquering the Demons,2013,Action|Fantasy|Adventure|Comedy,6.9,444,5.6595,zh
77950,Turbo,2013,Animation|Family,6.3,3675,7.2475,en
109414,This Is the End,2013,Action|Comedy,6.235,6845,6.0319,en
206324,Bhaag Milkha Bhaag,2013,History|Drama,7.502,279,5.3785,hi
87421,Riddick,2013,Science Fiction|Action|Thriller,6.342,4414,5.3316,en
111190,Adoration,2013,Drama,6.111,1036,5.6299,en
117251,White House Down,2013,Action|Drama|Thriller,6.47,5102,5.3134,en
222267,An Accidental Soldier,2013,Drama|War|TV Movie,5.7,11,4.9643,en
68724,Elysium,2013,Science Fiction|Action|Drama|Thriller,6.522,9587,6.0811,en
235704,Commitment,2013,Action|Thriller|Drama,7.2,138,4.402,ko
109451,Cloudy with a Chance of Meatballs 2,2013,Animation|Family|Comedy,6.452,3476,5.2604,en
82654,Warm Bodies,2013,Horror|Comedy|Romance,6.473,6382,4.4146,en
126963,Dragon Ball Z: Battle of Gods,2013,Animation|Action|Science Fiction,6.832,1651,5.5651,ja
168672,American Hustle,2013,Drama|Crime,6.856,7750,4.442,en
136795,The Heat,2013,Action|Comedy|Crime,6.592,4173,5.4022,en
146216,RED 2,2013,Action|Comedy|Crime|Thriller,6.5,4322,4.9821,en
60304,Hansel & Gretel: Witch Hunters,2013,Fantasy|Horror|Action,6.101,7106,5.6907,en
132232,Mama,2013,Horror,6.296,4421,4.7072,en
136400,2 Guns,2013,Action|Comedy|Crime,6.54,4506,4.7917,en
119283,Parker,2013,Action|Crime,6.087,3273,4.4695,en
103731,Mud,2013,Drama,7.057,3063,6.2451,en
205022,Chennai Express,2013,Romance|Comedy|Action,6.52,381,4.5943,hi
151960,Planes,2013,Animation|Family|Adventure|Comedy,5.931,1828,4.1419,en
149870,The Wind Rises,2013,Animation|Drama|History|Romance,7.791,3372,4.2015,ja
166666,3096 Days,2013,Drama,7.38,1000,5.9695,de
77805,Lovelace,2013,Drama,6.038,756,3.9788,en
77931,The Smurfs 2,2013,Fantasy|Family|Comedy|Animation,5.8,2365,4.3583,en
184314,Young & Beautiful,2013,Drama,6.509,1326,4.5836,fr
44977,Dhoom 3,2013,Action|Crime,6.015,309,4.2868,hi
171424,The Green Inferno,2013,Adventure|Horror,5.747,1588,3.9621,en
112205,The Family,2013,Crime|Comedy|Action,6.367,3120,3.5738,en
76617,Texas Chainsaw 3D,2013,Horror|Thriller,5.5,1818,4.9126,en
178809,The Colony,2013,Action|Science Fiction|Thriller,5.468,1253,4.1254,en
231164,Sweet Whip,2013,Drama|Crime,5.9,30,3.9689,ja
152532,Dallas Buyers Club,2013,Drama|History,7.913,9090,4.2925,en
76640,The Last Stand,2013,Action|Crime|Thriller,6.085,2981,4.1568,en
123553,The Mortal Instruments: City of Bones,2013,Fantasy|Action|Mystery,6.427,4646,4.8829,en
149871,The Tale of The Princess Kaguya,2013,Animation|Drama|Fantasy,8.093,1990,3.8881,ja
218726,Doraemon: Nobita's Secret Gadget Museum,2013,Adventure|Family|Animation|Comedy|Fantasy|Science Fiction,6.48,50,3.4027,ja
97367,The Place Beyond the Pines,2013,Drama|Crime,6.982,5198,4.2482,en
134374,Pain & Gain,2013,Comedy|Crime|Action,6.289,4811,4.4202,en
158011,The Call,2013,Crime|Thriller,6.796,3074,4.024,en
57201,The Lone Ranger,2013,Action|Adventure|Western,6.124,6158,4.0672,en
185008,Yeh Jawaani Hai Deewani,2013,Romance|Comedy,7.298,300,3.392,hi
167032,Curse of Chucky,2013,Horror|Thriller,5.948,1712,3.5981,en
129139,The To Do List,2013,Comedy|Romance,5.771,1093,3.9309,en
107985,The World's End,2013,Comedy|Action|Science Fiction,6.81,5888,3.9222,en
49524,R.I.P.D.,2013,Fantasy|Action|Comedy,5.858,4291,4.9118,en
133805,Carrie,2013,Drama|Horror,6.051,4731,3.7967,en
76285,Percy Jackson: Sea of Monsters,2013,Adventure|Family|Fantasy,6.028,5368,3.7409,en
153158,Underdogs,2013,Animation|Adventure|Romance,7.024,561,3.8644,es
156717,Death Race: Inferno,2013,Action|Science Fiction|Thriller,5.9,833,3.6301,en
47964,A Good Day to Die Hard,2013,Action|Thriller,5.3,6756,4.0135,en
