id,title,release_year,genres,vote_average,vote_count,popularity,original_language
597,Titanic,1997,Drama|Romance,7.903,27189,34.0246,en
9823,Mortal Kombat: Annihilation,1997,Action|Fantasy|Science Fiction,4.6,1345,18.3813,en
128,Princess Mononoke,1997,Adventure|Fantasy|Animation,8.321,8993,16.7598,ja
489,Good Will Hunting,1997,Drama,8.162,13857,15.3929,en
9769,Lolita,1997,Drama,7.1,1970,14.7071,en
637,Life Is Beautiful,1997,Comedy|Drama,8.438,14003,13.0498,it
18,The Fifth Element,1997,Science Fiction|Action|Adventure,7.58,11753,12.9154,fr
607,Men in Black,1997,Action|Adventure|Comedy|Science Fiction,7.222,14849,11.9262,en
11970,Hercules,1997,Animation|Family|Fantasy|Adventure|Comedy|Romance,7.495,7934,10.1044,en
1701,Con Air,1997,Action|Thriller|Crime,6.777,4693,9.9878,en
18491,Neon Genesis Evangelion: The End of Evangelion,1997,Animation|Science Fiction|Drama|Fantasy,8.254,1858,10.4481,ja
754,Face/Off,1997,Action|Crime|Science Fiction,7.056,5901,8.1451,en
1813,The Devil's Advocate,1997,Horror|Drama|Mystery,7.474,6803,9.593,en
9360,Anaconda,1997,Adventure|Horror|Thriller,5.275,2809,9.3457,en
563,Starship Troopers,1997,Adventure|Action|Thriller|Science Fiction,7.106,5495,9.2233,en
4233,Scream 2,1997,Horror|Mystery,6.521,4742,7.8012,en
8413,Event Horizon,1997,Horror|Science Fiction|Mystery,6.58,3287,7.6367,en
1624,Liar Liar,1997,Comedy|Fantasy,6.712,6232,7.7654,en
686,Contact,1997,Drama|Science Fiction|Mystery,7.444,5000,7.1007,en
1281,Bean,1997,Family|Adventure|Comedy,6.474,2591,6.0556,en
415,Batman & Robin,1997,Action|Science Fiction|Adventure,4.396,5413,7.6496,en
2649,The Game,1997,Drama|Thriller|Mystery,7.574,7338,6.6396,en
8078,Alien Resurrection,1997,Science Fiction|Horror|Action,6.2,5559,7.0634,en
2118,L.A. Confidential,1997,Crime|Mystery|Thriller,7.802,5547,7.1945,en
4995,Boogie Nights,1997,Drama|Comedy,7.6,3569,5.5938,en
4824,The Jackal,1997,Action|Crime|Thriller,6.397,2121,6.2793,en
782,Gattaca,1997,Science Fiction|Drama,7.567,6931,5.9123,en
9714,Home Alone 3,1997,Comedy|Family,5.282,3282,5.6814,en
9444,Anastasia,1997,Animation|Family|Fantasy|Adventure,7.6,5622,5.4925,en
105819,The Peeping Tom,1997,Crime|Thriller,4.864,11,4.4196,cn
816,Austin Powers: International Man of Mystery,1997,Comedy|Crime,6.598,3794,5.4005,en
9619,Dante's Peak,1997,Action|Adventure|Drama|Thriller,6.2,2074,5.0508,en
714,Tomorrow Never Dies,1997,Adventure|Action|Thriller,6.377,3442,5.4516,en
36095,Cure,1997,Crime|Thriller|Horror|Mystery,7.554,793,3.802,ja
9366,Donnie Brasco,1997,Crime|Drama|Thriller,7.541,4869,5.2156,en
184,Jackie Brown,1997,Crime|Drama|Thriller,7.358,6938,4.3963,en
9772,Air Force One,1997,Action|Thriller,6.5,3317,4.4512,en
3597,I Know What You Did Last Summer,1997,Horror|Thriller|Mystery,6.004,3265,5.3284,en
9427,The Full Monty,1997,Comedy,7.002,1794,4.3618,en
10357,Volcano,1997,Science Fiction|Action|Drama|Thriller,5.93,1667,4.1337,en
638,Lost Highway,1997,Drama|Thriller|Mystery,7.544,2955,4.1,en
9574,Flubber,1997,Comedy|Family|Science Fiction,5.655,2549,4.2177,en
4477,The Devil's Own,1997,Crime|Thriller|Drama,6.191,1358,4.8347,en
6283,MouseHunt,1997,Comedy|Family,6.545,1362,3.961,en
10603,George of the Jungle,1997,Adventure|Comedy|Family|Romance,5.664,2257,4.3104,en
