id,title,release_year,genres,vote_average,vote_count,popularity,original_language
524047,Greenland,2020,Thriller|Adventure|Action|Science Fiction,7.129,5319,18.3274,en
664413,365 Days,2020,Romance|Drama,6.993,9513,16.8692,pl
508442,Soul,2020,Animation|Family|Drama|Music|Fantasy,8.1,11420,13.039,en
613504,After We Collided,2020,Drama|Romance,7.151,5464,13.4786,en
664767,Mortal Kombat Legends: Scorpion's Revenge,2020,Animation|Action|Fantasy,8.096,1488,11.6844,en
454626,Sonic the Hedgehog,2020,Action|Science Fiction|Comedy|Family,7.3,10400,12.5523,en
516632,The Empty Man,2020,Horror|Mystery,6.179,1010,9.5822,en
635302,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,2020,Animation|Action|Fantasy,8.211,4520,11.1611,ja
770156,Lucy Shimmers and the Prince of Peace,2020,Drama|Family,8.38,362,9.381,en
533514,Violet Evergarden: The Movie,2020,Animation|Drama|Fantasy|Romance,8.289,512,8.0205,ja
514847,The Hunt,2020,Action|Thriller|Horror,6.647,3654,8.1617,en
741110,Dreamchild,2020,Drama|Romance,5.6,28,9.7122,fr
715756,Dangerous Drugs of Sex,2020,Thriller|Drama|Horror,6.446,37,7.5377,ja
581392,Peninsula,2020,Horror|Action|Thriller|Adventure,6.719,2583,8.628,ko
545609,Extraction,2020,Action|Thriller,7.294,6615,7.548,en
337401,Mulan,2020,Adventure|Fantasy|Action,6.829,7045,7.2445,en
652837,Josee  the Tiger and the Fish,2020,Animation|Drama|Romance,8.268,601,6.9223,ja
570670,The Invisible Man,2020,Thriller|Science Fiction|Horror,7.089,6275,8.8168,en
497582,Enola Holmes,2020,Adventure|Mystery|Crime,7.2,6561,7.503,en
577922,Tenet,2020,Action|Thriller|Science Fiction,7.2,11110,9.2196,en
705559,My Mother's Lovers,2020,Drama,4.8,11,7.4078,es
38700,Bad Boys for Life,2020,Thriller|Action|Crime,7.114,8745,7.4757,en
516486,Greyhound,2020,War|Action|Drama,7.417,3314,7.598,en
761053,Gabriel's Inferno: Part III,2020,Romance|Drama,8.338,1088,6.8198,en
522627,The Gentlemen,2020,Action|Comedy|Crime,7.7,6612,7.7445,en
448119,Dolittle,2020,Family|Comedy|Fantasy|Adventure,6.582,3879,8.2887,en
664280,David Attenborough: A Life on Our Planet,2020,Documentary|Drama,8.439,442,5.705,en
677638,We Bare Bears: The Movie,2020,Animation|Adventure|Family|Comedy|TV Movie,7.83,854,7.2006,en
464052,Wonder Woman 1984,2020,Action|Adventure|Fantasy,6.368,9062,6.4661,en
495764,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),2020,Action|Crime,6.877,10816,7.0291,en
547016,The Old Guard,2020,Action|Fantasy,7.098,4824,6.5646,en
614696,#Alive,2020,Action|Horror|Science Fiction,7.215,2048,7.4932,ko
660982,American Pie Presents: Girls' Rules,2020,Comedy,6.107,717,6.3736,en
508439,Onward,2020,Adventure|Animation|Comedy|Family|Fantasy,7.6,6572,5.4809,en
529203,The Croods: A New Age,2020,Animation|Family|Adventure|Fantasy|Comedy,7.4,4137,7.0383,en
446893,Trolls World Tour,2020,Family|Animation|Comedy|Fantasy|Adventure|Music,7.2,2273,6.3173,en
400160,The SpongeBob Movie: Sponge on the Run,2020,Adventure|Animation|Comedy|Family|Fantasy,7.4,2983,5.8166,en
615677,We Can Be Heroes,2020,Family|Action|Fantasy|Comedy,5.949,818,5.6206,en
707610,Bosomy Mom,2020,Drama|Romance,6.063,16,6.0277,ko
696374,Gabriel's Inferno,2020,Romance|Drama,8.382,2469,5.3167,en
690846,Patricia  A Hidden Passion,2020,Drama|Comedy,5.8,41,4.6882,es
531219,Roald Dahl's The Witches,2020,Comedy|Fantasy|Family|Horror,6.3,2989,5.6947,en
508935,The Eight Hundred,2020,War|History|Drama|Action,7.0,336,6.0402,zh
443791,Underwater,2020,Horror|Science Fiction|Action|Adventure,6.285,3470,7.6673,en
481848,The Call of the Wild,2020,Adventure|Family|Drama,7.5,3942,5.4354,en
556678,Emma.,2020,Comedy|Romance|Drama,7.013,1960,4.9935,en
580175,Another Round,2020,Comedy|Drama,7.627,3772,4.6847,da
539537,Fantasy Island,2020,Adventure|Fantasy|Horror|Mystery,5.762,2640,6.502,en
600354,The Father,2020,Drama,8.095,3636,4.4563,en
590995,The Craft: Legacy,2020,Horror|Drama|Fantasy,6.1,900,4.4517,en
385103,Scoob!,2020,Animation|Comedy|Family|Mystery,6.99,1813,5.7644,en
458576,Monster Hunter,2020,Action|Fantasy|Adventure,6.518,3565,6.1635,en
514207,Invasion,2020,Science Fiction|Drama|Action,6.861,887,6.1968,ru
587792,Palm Springs,2020,Comedy|Romance|Science Fiction,7.339,3700,4.9491,en
623491,The Babysitter: Killer Queen,2020,Comedy|Horror,6.33,1845,4.4772,en
618344,Justice League Dark: Apokolips War,2020,Animation|Action|Adventure|Fantasy,8.2,1571,4.4414,en
604822,Vanguard,2020,Action|Adventure|Comedy|Crime|Thriller,6.374,609,4.3491,zh
667520,A Whisker Away,2020,Animation|Drama|Romance|Fantasy,7.868,1491,4.079,ja
338762,Bloodshot,2020,Action|Science Fiction|Adventure,6.679,5256,5.5931,en
625568,Unhinged,2020,Action|Thriller|Horror,6.431,2516,4.8757,en
740985,Borat Subsequent Moviefilm: Delivery of Prodigious Bribe to American Regime for Make Benefit Once Glorious Nation of Kazakhstan,2020,Comedy,6.432,2857,4.1287,en
611213,The Prom,2020,Romance|Comedy,6.1,711,4.5065,en
441130,Wolfwalkers,2020,Animation|Family|Adventure|Fantasy,8.19,1385,3.8166,en
582014,Promising Young Woman,2020,Thriller|Crime|Drama,7.387,3711,3.8057,en
505379,Rebecca,2020,Romance|Drama|Mystery|Thriller,6.3,1173,4.2382,en
590223,Love and Monsters,2020,Adventure|Comedy|Fantasy|Science Fiction,7.272,4458,3.9219,en
682153,Doraemon: Nobita's New Dinosaur,2020,Animation|Adventure|Family|Fantasy|Science Fiction|Comedy,7.4,58,4.0724,ja
724109,Hole-in-law,2020,Romance,5.615,13,3.9229,ko
531876,The Outpost,2020,War|Drama|History|Action,6.882,1170,4.8155,en
694943,Pizza Dare 1,2020,Romance,6.6,10,3.9466,ko
