id,title,release_year,genres,vote_average,vote_count,popularity,original_language
28322,Madness,1980,Thriller|Action|Crime,4.969,32,149.5817,it
694,The Shining,1980,Horror|Thriller,8.204,18938,15.9897,en
1891,The Empire Strikes Back,1980,Adventure|Action|Science Fiction,8.392,18439,14.6643,en
8689,Cannibal Holocaust,1980,Horror,6.263,1867,10.9175,it
813,Airplane!,1980,Comedy,7.308,5073,7.9032,en
384527,Dolce... calda Lisa,1980,Drama,4.923,13,7.1867,it
525,The Blues Brothers,1980,Music|Comedy|Crime,7.7,4561,6.0689,en
5689,The Blue Lagoon,1980,Adventure|Drama|Romance,6.1,2021,5.7514,en
8393,The Gods Must Be Crazy,1980,Action|Comedy,7.262,1315,5.9093,en
1578,Raging Bull,1980,Drama|History,7.903,4768,4.8193,en
4488,Friday the 13th,1980,Horror,6.399,3344,5.7721,en
257762,Sex Hunter,1980,Drama|Horror,5.6,14,4.5708,ja
11977,Caddyshack,1980,Comedy,6.601,1299,5.1355,en
73134,Tender Cousins,1980,Drama|Romance,5.8,88,4.3404,fr
1955,The Elephant Man,1980,Drama|History,8.048,3932,4.4281,en
8536,Superman II,1980,Science Fiction|Action|Adventure,6.759,2518,3.8351,en
11936,City of Women,1980,Comedy|Adventure|Fantasy,6.949,293,3.1149,it
790,The Fog,1980,Horror,6.737,1751,3.5556,en
220281,Giselle,1980,Drama|Romance|Thriller,4.5,13,3.3163,pt
16619,Ordinary People,1980,Drama,7.449,694,3.1662,en
27958,Cruising,1980,Crime|Mystery|Thriller,6.612,627,3.6529,en
11335,Popeye,1980,Action|Adventure|Comedy|Family,5.569,704,3.3599,en
136676,The Nest,1980,Drama,6.5,25,5.8481,es
3604,Flash Gordon,1980,Science Fiction|Adventure|Action,6.243,1093,3.3398,en
2768,American Gigolo,1980,Crime|Drama|Mystery,6.2,733,4.0183,en
8738,The Final Countdown,1980,War|Action|Science Fiction,6.637,667,3.1002,en
19494,Nine to Five,1980,Comedy,6.945,549,2.9332,en
166,The Party,1980,Drama|Romance|Comedy,6.6,1215,3.839,fr
