id,title,release_year,genres,vote_average,vote_count,popularity,original_language
4247,Scary Movie,2000,Comedy,6.403,7799,65.0665,en
77,Memento,2000,Mystery|Thriller,8.176,16265,32.0342,en
10867,Malena,2000,Drama,7.487,2640,24.5142,it
98,Gladiator,2000,Action|Drama|Adventure,8.227,20920,21.9455,en
1359,American Psycho,2000,Thriller|Drama|Crime,7.404,12308,13.3016,en
11688,The Emperor's New Groove,2000,Adventure|Animation|Comedy|Family|Fantasy,7.561,7307,9.7326,en
107,Snatch,2000,Crime|Comedy,7.824,9990,9.201,en
8358,Cast Away,2000,Adventure|Drama,7.662,12272,9.0644,en
3134,Baise-moi,2000,Crime|Drama|Thriller,4.8,487,8.7319,fr
843,In the Mood for Love,2000,Drama|Romance,8.092,3259,8.9389,cn
2024,The Patriot,2000,Drama|History|War|Action,7.2,4331,7.5839,en
9532,Final Destination,2000,Horror,6.634,6682,8.0254,en
4327,Charlie's Angels,2000,Action|Comedy|Adventure,5.854,4516,8.1471,en
105904,Naked Poison,2000,Crime|Horror,6.1,27,7.6313,cn
11978,Men of Honor,2000,Drama,7.488,2508,8.7833,en
4234,Scream 3,2000,Horror|Mystery,6.01,4054,7.0243,en
9383,Hollow Man,2000,Action|Science Fiction|Thriller,5.966,2786,9.0091,en
955,Mission: Impossible II,2000,Adventure|Action|Thriller,6.144,7577,6.8405,en
10501,The Road to El Dorado,2000,Family|Adventure|Animation|Comedy|Fantasy,7.289,4103,6.5472,en
9679,Gone in Sixty Seconds,2000,Action|Crime|Thriller,6.466,4878,6.5786,en
3981,What Women Want,2000,Comedy|Romance,6.453,4381,5.7734,en
6282,Coyote Ugly,2000,Comedy|Drama|Music|Romance,6.262,2277,6.263,en
7443,Chicken Run,2000,Animation|Comedy|Family,6.8,5402,6.0643,en
1597,Meet the Parents,2000,Comedy|Romance,6.696,6397,5.2125,en
9741,Unbreakable,2000,Thriller|Drama|Mystery,7.144,9930,7.0857,en
8871,How the Grinch Stole Christmas,2000,Family|Comedy|Fantasy,6.8,8278,6.1737,en
3176,Battle Royale,2000,Drama|Thriller|Action,7.3,3819,6.4183,ja
146,Crouching Tiger  Hidden Dragon,2000,Adventure|Drama|Action|Romance,7.436,3577,5.0796,zh
10567,Dinosaur,2000,Adventure|Animation|Drama|Family,6.569,2741,5.7281,en
11518,Mohabbatein,2000,Drama|Romance,7.086,290,4.7696,hi
40096,A Dog's Will,2000,Comedy|Drama|Fantasy|Romance,8.408,1223,4.8647,pt
641,Requiem for a Dream,2000,Crime|Drama,8.013,10980,4.868,en
392,Chocolat,2000,Comedy|Drama|Romance,6.975,3511,5.8035,en
9285,Road Trip,2000,Comedy|Adventure,6.245,2189,5.0509,en
2440,Joint Security Area,2000,Drama|Thriller|Action,7.832,832,4.7907,ko
10637,Remember the Titans,2000,Drama,7.652,2950,4.9995,en
20677,Detective Conan: Captured in Her Eyes,2000,Animation|Crime|Drama|Mystery|Adventure,7.414,204,4.5307,ja
25538,Yi Yi,2000,Drama,7.94,671,3.5134,zh
2133,The Perfect Storm,2000,Drama|Adventure|Action,6.483,2560,4.721,en
1493,Miss Congeniality,2000,Comedy|Crime|Action,6.529,4232,4.3953,en
9600,Big Momma's House,2000,Crime|Comedy,5.8,2465,4.9293,en
55,Amores Perros,2000,Drama|Thriller,7.6,2922,5.005,es
786,Almost Famous,2000,Drama|Music,7.501,3104,4.6252,en
2655,What Lies Beneath,2000,Drama|Horror|Mystery|Thriller,6.434,2025,3.9465,en
2123,Me  Myself & Irene,2000,Comedy,6.617,4252,4.5354,en
462,Erin Brockovich,2000,Drama,7.434,3644,4.9065,en
10471,Next Friday,2000,Comedy,6.493,650,5.4996,en
1636,Bedazzled,2000,Fantasy|Comedy|Romance,6.112,2119,5.0823,en
5994,The Family Man,2000,Comedy|Drama|Romance|Fantasy,6.824,2213,4.4077,en
1443,The Virgin Suicides,2000,Drama|Romance,7.131,3610,4.5641,en
49948,Fantasia 2000,2000,Animation|Family|Music,6.973,1372,4.8011,en
8584,Shanghai Noon,2000,Adventure|Action|Comedy|Western,6.421,2769,4.3155,en
10559,Frequency,2000,Science Fiction|Crime|Thriller,7.279,2013,3.3554,en
2046,The Gift,2000,Horror|Drama|Thriller|Mystery,6.482,1389,4.7578,en
20770,But I'm a Cheerleader,2000,Comedy|Drama|Romance,7.063,829,3.6885,en
1900,Traffic,2000,Thriller|Drama|Crime,7.095,2418,3.6736,en
2085,Romeo Must Die,2000,Action|Crime|Thriller,6.29,1347,3.977,en
5458,Cruel Intentions 2,2000,Drama,5.078,432,3.7078,en
71,Billy Elliot,2000,Drama|Comedy|Music,7.595,4091,3.512,en
479,Shaft,2000,Action|Adventure|Crime|Thriller,6.016,1454,3.9398,en
9678,Little Nicky,2000,Comedy|Fantasy,5.851,1981,4.3493,en
16366,Joseph: King of Dreams,2000,Family|Animation|Drama,6.906,1071,3.9069,en
11075,Audition,2000,Horror|Drama,7.124,1771,3.1897,ja
11678,Vertical Limit,2000,Adventure|Action|Thriller,6.0,1151,3.7368,en
134,O Brother  Where Art Thou?,2000,Adventure|Comedy|Crime,7.328,4591,3.8099,en
1907,The Beach,2000,Drama|Adventure|Romance|Thriller,6.482,4711,3.3343,en
1837,The Secret,2000,Romance|Drama,7.2,127,2.5093,fr
10647,Pay It Forward,2000,Drama,7.39,2019,3.2487,en
2069,The Whole Nine Yards,2000,Comedy|Crime,6.464,2072,3.3519,en
8859,Dude  Where's My Car?,2000,Adventure|Comedy|Mystery|Science Fiction,5.545,2092,3.5155,en
2332,Taxi 2,2000,Action|Comedy|Adventure|Crime,6.279,1896,3.2582,fr
8843,The Cell,2000,Horror|Science Fiction|Thriller,6.271,1713,3.2688,en
10991,Pokémon 3: The Movie,2000,Adventure|Fantasy|Animation|Action|Family,6.5,688,3.4362,ja
10876,Quills,2000,Drama,7.127,723,3.4452,en
15655,The Tigger Movie,2000,Animation|Family|Comedy,6.625,634,3.4522,en
8452,The 6th Day,2000,Action|Science Fiction|Thriller,6.0,2269,3.7418,en
4244,The Kid,2000,Fantasy|Comedy|Family,6.776,1123,2.7855,en
1588,Bring It On,2000,Comedy,6.27,1855,2.7562,en
19576,One Piece: The Movie,2000,Action|Animation|Adventure|Comedy|Fantasy,7.1,389,2.949,ja
7450,Titan A.E.,2000,Animation|Science Fiction|Adventure|Family|Action,6.62,1187,2.9601,en
3536,U-571,2000,War|Action|Adventure,6.5,1364,3.1443,en
10481,102 Dalmatians,2000,Family|Comedy,5.511,1473,2.5815,en
2787,Pitch Black,2000,Thriller|Science Fiction|Action,6.867,4801,2.8695,en
10461,Get Carter,2000,Action|Drama|Thriller|Crime,5.223,656,2.8791,en
45438,Tokyo Raiders,2000,Action|Comedy|Adventure,5.564,78,1.9562,cn
10577,Dracula 2000,2000,Horror,5.248,750,2.615,en
12107,Nutty Professor II: The Klumps,2000,Comedy|Science Fiction,5.0,1395,2.8096,en
72356,Sade,2000,History|Drama|Crime,5.577,39,2.4422,fr
2155,Reindeer Games,2000,Thriller|Action|Crime,5.703,729,2.289,en
19457,The Yards,2000,Crime|Drama|Thriller,6.222,523,2.3066,en
327,Brother,2000,Crime|Drama|Thriller,7.1,529,2.5944,ja
889,The Flintstones in Viva Rock Vegas,2000,Comedy|Family|Romance,4.823,816,2.5804,en
20455,Digimon: The Movie,2000,Fantasy|Animation|Science Fiction|Family,6.522,297,2.5443,en
11849,Dungeons & Dragons,2000,Drama|Adventure|Fantasy,4.378,687,2.3694,en
9871,Ginger Snaps,2000,Fantasy|Horror|Drama|Thriller,6.9,989,2.3972,en
1163,The Miracle Worker,2000,Drama|TV Movie,7.154,39,2.4175,en
41586,K-911,2000,Action|Comedy|Crime,5.721,267,2.2014,en
14181,Boiler Room,2000,Crime|Drama|Thriller,6.704,743,2.7664,en
11973,Thirteen Days,2000,History|Thriller,6.995,832,2.0891,en
10035,100 Girls,2000,Comedy|Drama|Romance,5.743,487,2.7371,en
117087,Crayon Shin-chan: A Storm-Invoking Jungle,2000,Animation|Comedy|Adventure,7.709,43,2.2653,ja
16234,Batman Beyond: Return of the Joker,2000,Animation|Action|Science Fiction,7.349,1194,2.4854,en
15653,An Extremely Goofy Movie,2000,Animation|Family|Comedy,6.4,698,2.5786,en
2067,Mission to Mars,2000,Science Fiction|Adventure|Mystery,6.028,1578,2.3398,en
10393,The Replacements,2000,Comedy,6.701,1074,2.235,en
10384,Supernova,2000,Science Fiction|Horror|Thriller,4.94,434,2.6136,en
5245,Fast Lane to Malibu,2000,Drama|Comedy|Adventure,4.563,16,2.1284,en
243,High Fidelity,2000,Drama|Comedy|Romance|Music,7.134,2193,2.6254,en
12609,Help! I'm a Fish,2000,Adventure|Animation|Comedy|Family|Drama,6.627,452,2.4828,da
