id,title,release_year,genres,vote_average,vote_count,popularity,original_language
674,Harry Potter and the Goblet of Fire,2005,Adventure|Fantasy,7.803,22180,27.2148,en
1495,Kingdom of Heaven,2005,Drama|Action|Adventure|History|War,7.049,4974,17.2222,en
272,Batman Begins,2005,Drama|Crime|Action,7.7,22633,13.7643,en
4348,Pride & Prejudice,2005,Drama|Romance,8.054,8776,14.8046,en
561,Constantine,2005,Fantasy|Action|Horror,7.159,8123,16.6098,en
411,The Chronicles of Narnia: The Lion  the Witch and the Wardrobe,2005,Adventure|Family|Fantasy,7.137,11495,15.4748,en
3933,Corpse Bride,2005,Romance|Fantasy|Animation,7.59,10187,14.481,en
953,Madagascar,2005,Adventure|Animation|Comedy|Family,6.923,11731,14.7198,en
142,Brokeback Mountain,2005,Drama|Romance,7.784,7558,14.2105,en
118,Charlie and the Chocolate Factory,2005,Adventure|Comedy|Family|Fantasy,7.039,16124,14.7937,en
1895,Star Wars: Episode III - Revenge of the Sith,2005,Adventure|Action|Science Fiction,7.5,14955,13.4723,en
9753,Three,2005,Adventure|Drama|Thriller,5.612,290,9.6923,en
254,King Kong,2005,Adventure|Drama|Action,6.892,8509,9.5975,en
787,Mr. & Mrs. Smith,2005,Action|Comedy|Drama|Thriller,6.7,11233,9.3197,en
9928,Robots,2005,Animation|Comedy|Family|Science Fiction,6.486,4914,8.2535,en
44935,Art of the Devil 2,2005,Horror|Thriller,6.734,126,7.1372,th
74,War of the Worlds,2005,Adventure|Thriller|Science Fiction,6.543,9183,8.4709,en
1635,The Island,2005,Action|Thriller|Science Fiction,6.7,5881,8.0724,en
9982,Chicken Little,2005,Animation|Family|Comedy,5.9,4155,7.43,en
9738,Fantastic Four,2005,Action|Fantasy|Science Fiction,5.808,9993,7.6546,en
9392,The Descent,2005,Adventure|Horror,6.981,4399,7.7775,en
215,Saw II,2005,Horror,6.607,5874,6.8226,en
9335,Transporter 2,2005,Action|Thriller|Crime,6.331,3955,6.9251,en
10982,Hoodwinked!,2005,Animation|Comedy|Crime|Family|Mystery,6.292,1916,6.4623,en
11679,xXx: State of the Union,2005,Action|Adventure|Crime|Thriller,5.093,2035,5.8645,en
6957,The 40 Year Old Virgin,2005,Comedy|Romance,6.424,7228,6.3054,en
